CalvKey,CowKey,calvDate,calvType,assist,estimated,comment,VF,TechnicianID,ObservedFM,AbortionCause,CalvingEase
4840,6546, 07/03/15,NORMAL,NONE,0,,,,,,
4841,6547, 06/03/15,NORMAL,NONE,0,,,,,,
4842,6548, 04/03/15,NORMAL,NONE,0,,,,,,
4843,6549, 13/03/16,NORMAL,NONE,0,,,,,,
4844,6549, 07/03/15,NORMAL,NONE,0,,,,,,
4845,6550, 27/03/15,NORMAL,NONE,0,,,,,,
4846,6550, 01/04/16,NORMAL,NONE,0,,,,,,
4847,6553, 22/11/14,NORMAL,NONE,0,,,,,,
4848,6554, 28/10/14,NORMAL,NONE,0,,,,,,
4849,6554, 23/11/15,NORMAL,NONE,0,,,,,,
4850,6555, 12/06/16,NORMAL,NONE,0,,,,,,
4851,6555, 11/09/15,NORMAL,NONE,0,,,,,,
4852,6555, 06/11/14,NORMAL,NONE,0,,,,,,
4853,6557, 13/03/16,NORMAL,NONE,0,,,,,,
4854,6557, 06/03/15,NORMAL,NONE,0,,,,,,
4855,6558, 16/02/15,NORMAL,NONE,0,,,,,,
4856,6558, 11/03/16,NORMAL,NONE,0,,,,,,
4857,6559, 27/03/15,NORMAL,NONE,0,,,,,,
4858,6559, 07/03/16,NORMAL,NONE,0,,,,,,
4859,6560, 10/03/16,NORMAL,NONE,0,,,,,,
4860,6560, 07/03/15,NORMAL,NONE,0,,,,,,
4861,6561, 09/11/14,NORMAL,NONE,0,,,,,,
4862,6562, 14/09/15,NORMAL,NONE,0,,,,,,
4863,6563, 16/06/15,NORMAL,NONE,0,,,,,,
4864,6563, 09/06/16,NORMAL,NONE,0,,,,,,
4865,6564, 09/11/14,NORMAL,NONE,0,,,,,,
4866,6565, 15/12/14,NORMAL,NONE,0,,,,,,
4867,6565, 07/03/16,NORMAL,NONE,0,,,,,,
4868,6568, 31/10/14,NORMAL,NONE,0,,,,,,
4869,6568, 09/11/15,NORMAL,NONE,0,,,,,,
4870,6569, 12/06/16,NORMAL,NONE,0,,,,,,
4871,6569, 12/03/15,NORMAL,NONE,0,,,,,,
4872,6570, 09/03/16,NORMAL,NONE,0,,,,,,
4873,6570, 06/03/15,NORMAL,NONE,0,,,,,,
4874,6571, 12/11/14,NORMAL,NONE,0,,,,,,
4875,6571, 03/03/16,NORMAL,NONE,0,,,,,,
4876,6572, 03/03/15,NORMAL,NONE,0,,,,,,
4877,6572, 08/03/16,NORMAL,NONE,0,,,,,,
4878,6573, 10/03/16,NORMAL,NONE,0,,,,,,
4879,6573, 09/03/15,NORMAL,NONE,0,,,,,,
4880,6574, 14/03/15,NORMAL,NONE,0,,,,,,
4881,6574, 04/03/16,NORMAL,NONE,0,,,,,,
4882,6575, 26/02/15,NORMAL,NONE,0,,,,,,
4883,6575, 04/03/16,NORMAL,NONE,0,,,,,,
4884,6576, 02/04/15,NORMAL,NONE,0,,,,,,
4885,6577, 11/03/16,NORMAL,NONE,0,,,,,,
4886,6577, 09/03/15,NORMAL,NONE,0,,,,,,
4887,6579, 26/02/16,NORMAL,NONE,0,,,,,,
4888,6579, 09/03/15,NORMAL,NONE,0,,,,,,
4889,6580, 18/11/15,NORMAL,NONE,0,,,,,,
4890,6580, 08/03/15,NORMAL,NONE,0,,,,,,
4891,6582, 20/02/15,NORMAL,NONE,0,,,,,,
4892,6582, 05/03/16,NORMAL,NONE,0,,,,,,
4893,6583, 12/06/16,NORMAL,NONE,0,,,,,,
4894,6583, 08/06/15,NORMAL,NONE,0,,,,,,
4895,6584, 28/02/15,NORMAL,NONE,0,,,,,,
4896,6584, 04/03/16,NORMAL,NONE,0,,,,,,
4897,6585, 09/03/15,NORMAL,NONE,0,,,,,,
4898,6585, 07/03/16,NORMAL,NONE,0,,,,,,
4899,6586, 19/03/15,NORMAL,NONE,0,,,,,,
4900,6586, 05/03/16,NORMAL,NONE,0,,,,,,
4901,6587, 19/11/15,NORMAL,NONE,0,,,,,,
4902,6588, 30/11/15,NORMAL,NONE,0,,,,,,
4903,6589, 01/06/15,NORMAL,NONE,0,,,,,,
4904,6592, 17/06/16,NORMAL,NONE,0,,,,,,
4905,6592, 11/06/15,NORMAL,NONE,0,,,,,,
4906,6593, 10/03/15,NORMAL,NONE,0,,,,,,
4907,6593, 09/11/15,NORMAL,NONE,0,,,,,,
4908,6594, 27/11/15,NORMAL,NONE,0,,,,,,
4909,6595, 10/06/15,NORMAL,NONE,0,,,,,,
4910,6595, 06/06/16,NORMAL,NONE,0,,,,,,
4911,6596, 26/02/15,NORMAL,NONE,0,,,,,,
4912,6596, 04/03/16,NORMAL,NONE,0,,,,,,
4913,6597, 22/09/15,NORMAL,NONE,0,,,,,,
4914,6598, 08/03/16,NORMAL,NONE,0,,,,,,
4915,6598, 04/03/15,NORMAL,NONE,0,,,,,,
4916,6599, 18/02/16,NORMAL,NONE,0,,,,,,
4917,6599, 09/03/15,NORMAL,NONE,0,,,,,,
4918,6600, 13/02/15,NORMAL,NONE,0,,,,,,
4919,6600, 05/03/16,NORMAL,NONE,0,,,,,,
4920,6601, 15/03/15,NORMAL,NONE,0,,,,,,
4921,6601, 09/06/16,NORMAL,NONE,0,,,,,,
4922,6602, 27/05/15,NORMAL,NONE,0,,,,,,
4923,6602, 13/06/16,NORMAL,NONE,0,,,,,,
4924,6603, 07/03/16,NORMAL,NONE,0,,,,,,
4925,6603, 07/03/15,NORMAL,NONE,0,,,,,,
4926,6604, 25/05/15,NORMAL,NONE,0,,,,,,
4927,6604, 04/03/16,NORMAL,NONE,0,,,,,,
4928,6605, 01/11/15,NORMAL,NONE,0,,,,,,
4929,6606, 28/02/15,NORMAL,NONE,0,,,,,,
4930,6607, 27/03/15,NORMAL,NONE,0,,,,,,
4931,6608, 06/03/15,NORMAL,NONE,0,,,,,,
4932,6609, 11/06/15,NORMAL,NONE,0,,,,,,
4933,6609, 08/06/16,NORMAL,NONE,0,,,,,,
4934,6610, 16/03/15,NORMAL,NONE,0,,,,,,
4935,6610, 06/06/16,NORMAL,NONE,0,,,,,,
4936,6611, 02/03/15,NORMAL,NONE,0,,,,,,
4937,6611, 07/03/16,NORMAL,NONE,0,,,,,,
4938,6612, 22/06/15,NORMAL,NONE,0,,,,,,
4939,6613, 02/03/15,NORMAL,NONE,0,,,,,,
4940,6613, 09/03/16,NORMAL,NONE,0,,,,,,
4941,6614, 12/03/15,NORMAL,NONE,0,,,,,,
4942,6614, 10/03/16,NORMAL,NONE,0,,,,,,
4943,6615, 14/06/16,NORMAL,NONE,0,,,,,,
4944,6615, 12/03/15,NORMAL,NONE,0,,,,,,
4945,6616, 22/09/15,NORMAL,NONE,0,,,,,,
4946,6617, 09/06/15,NORMAL,NONE,0,,,,,,
4947,6618, 07/06/15,NORMAL,NONE,0,,,,,,
4948,6619, 16/01/15,NORMAL,NONE,0,,,,,,
4949,6619, 23/02/16,NORMAL,NONE,0,,,,,,
4950,6620, 25/05/15,NORMAL,NONE,0,,,,,,
4951,6620, 04/06/16,NORMAL,NONE,0,,,,,,
4952,6621, 07/03/16,NORMAL,NONE,0,,,,,,
4953,6621, 06/03/15,NORMAL,NONE,0,,,,,,
4954,6624, 09/03/15,NORMAL,NONE,0,,,,,,
4955,6624, 06/03/16,NORMAL,NONE,0,,,,,,
4956,6625, 06/06/15,NORMAL,NONE,0,,,,,,
4957,6625, 01/06/16,NORMAL,NONE,0,,,,,,
4958,6626, 08/03/16,NORMAL,NONE,0,,,,,,
4959,6626, 06/03/15,NORMAL,NONE,0,,,,,,
4960,6627, 14/06/15,NORMAL,NONE,0,,,,,,
4961,6627, 06/06/16,NORMAL,NONE,0,,,,,,
4962,6628, 14/09/15,NORMAL,NONE,0,,,,,,
4963,6630, 21/09/15,NORMAL,NONE,0,,,,,,
4964,6630, 16/03/15,NORMAL,NONE,0,,,,,,
4965,6631, 02/06/15,NORMAL,NONE,0,,,,,,
4966,6634, 27/11/15,NORMAL,NONE,0,,,,,,
4967,6635, 03/03/15,NORMAL,NONE,0,,,,,,
4968,6635, 01/03/16,NORMAL,NONE,0,,,,,,
4969,6636, 20/05/15,NORMAL,NONE,0,,,,,,
4970,6637, 09/06/15,NORMAL,NONE,0,,,,,,
4971,6637, 08/06/16,NORMAL,NONE,0,,,,,,
4972,6638, 23/11/15,NORMAL,NONE,0,,,,,,
4973,6639, 23/03/15,NORMAL,NONE,0,,,,,,
4974,6639, 07/03/16,NORMAL,NONE,0,,,,,,
4975,6640, 07/03/16,NORMAL,NONE,0,,,,,,
4976,6640, 07/03/15,NORMAL,NONE,0,,,,,,
4977,6641, 10/06/15,NORMAL,NONE,0,,,,,,
4978,6641, 07/06/16,NORMAL,NONE,0,,,,,,
4979,6643, 03/06/15,NORMAL,NONE,0,,,,,,
4980,6644, 28/01/15,NORMAL,NONE,0,,,,,,
4981,6645, 08/06/15,NORMAL,NONE,0,,,,,,
4982,6646, 10/06/15,NORMAL,NONE,0,,,,,,
4983,6646, 05/06/16,NORMAL,NONE,0,,,,,,
4984,6647, 13/06/16,NORMAL,NONE,0,,,,,,
4985,6647, 09/06/15,NORMAL,NONE,0,,,,,,
4986,6648, 12/03/15,NORMAL,NONE,0,,,,,,
4987,6648, 04/03/16,NORMAL,NONE,0,,,,,,
4988,6649, 27/03/15,NORMAL,NONE,0,,,,,,
4989,6649, 09/03/16,NORMAL,NONE,0,,,,,,
4990,6650, 14/06/15,NORMAL,NONE,0,,,,,,
4991,6650, 09/06/16,NORMAL,NONE,0,,,,,,
4992,6651, 11/02/15,NORMAL,NONE,0,,,,,,
4993,6651, 05/06/16,NORMAL,NONE,0,,,,,,
4994,6654, 12/03/15,NORMAL,NONE,0,,,,,,
4995,6654, 07/03/16,NORMAL,NONE,0,,,,,,
4996,6659, 18/03/16,NORMAL,NONE,0,,,,,,
4997,6659, 12/03/15,NORMAL,NONE,0,,,,,,
4998,6660, 25/05/15,NORMAL,NONE,0,,,,,,
4999,6660, 15/06/16,NORMAL,NONE,0,,,,,,
5000,6661, 29/08/15,NORMAL,NONE,0,,,,,,
5001,6663, 08/06/16,NORMAL,NONE,0,,,,,,
5002,6663, 06/06/15,NORMAL,NONE,0,,,,,,
5003,6664, 04/03/15,NORMAL,NONE,0,,,,,,
5004,6665, 08/09/15,NORMAL,NONE,0,,,,,,
5005,6666, 02/03/15,NORMAL,NONE,0,,,,,,
5006,6666, 29/02/16,NORMAL,NONE,0,,,,,,
5007,6667, 08/06/15,NORMAL,NONE,0,,,,,,
5008,6667, 04/06/16,NORMAL,NONE,0,,,,,,
5009,6669, 28/05/16,NORMAL,NONE,0,,,,,,
5010,6669, 14/06/15,NORMAL,NONE,0,,,,,,
5011,6670, 05/09/15,NORMAL,NONE,0,,,,,,
5012,6671, 06/03/15,NORMAL,NONE,0,,,,,,
5013,6671, 05/03/16,NORMAL,NONE,0,,,,,,
5014,6676, 28/05/16,NORMAL,NONE,0,,,,,,
5015,6676, 02/06/15,NORMAL,NONE,0,,,,,,
5016,6677, 17/03/15,NORMAL,NONE,0,,,,,,
5017,6677, 04/03/16,NORMAL,NONE,0,,,,,,
5018,6679, 28/01/15,NORMAL,NONE,0,,,,,,
5019,6680, 14/03/15,NORMAL,NONE,0,,,,,,
5020,6681, 20/05/15,NORMAL,NONE,0,,,,,,
5021,6681, 04/06/16,NORMAL,NONE,0,,,,,,
5022,6682, 10/06/15,NORMAL,NONE,0,,,,,,
5023,6682, 07/06/16,NORMAL,NONE,0,,,,,,
5024,6683, 06/06/16,NORMAL,NONE,0,,,,,,
5025,6683, 02/06/15,NORMAL,NONE,0,,,,,,
5026,6684, 11/11/15,NORMAL,NONE,0,,,,,,
5027,6686, 14/03/15,NORMAL,NONE,0,,,,,,
5028,6686, 13/03/16,NORMAL,NONE,0,,,,,,
5029,6687, 26/02/15,NORMAL,NONE,0,,,,,,
5030,6687, 10/03/16,NORMAL,NONE,0,,,,,,
5031,6688, 05/06/15,NORMAL,NONE,0,,,,,,
5032,6689, 11/06/15,NORMAL,NONE,0,,,,,,
5033,6690, 23/09/15,NORMAL,NONE,0,,,,,,
5034,6691, 11/06/15,NORMAL,NONE,0,,,,,,
5035,6691, 04/06/16,NORMAL,NONE,0,,,,,,
5036,6692, 06/07/15,NORMAL,NONE,0,,,,,,
5037,6692, 04/06/16,NORMAL,NONE,0,,,,,,
5038,6693, 25/05/15,NORMAL,NONE,0,,,,,,
5039,6693, 17/06/16,NORMAL,NONE,0,,,,,,
5040,6694, 04/06/16,NORMAL,NONE,0,,,,,,
5041,6694, 03/06/15,NORMAL,NONE,0,,,,,,
5042,6695, 03/03/15,NORMAL,NONE,0,,,,,,
5043,6695, 04/03/16,NORMAL,NONE,0,,,,,,
5044,6696, 16/06/16,NORMAL,NONE,0,,,,,,
5045,6696, 14/09/15,NORMAL,NONE,0,,,,,,
5046,6697, 31/07/15,NORMAL,NONE,0,,,,,,
5047,6697, 09/06/16,NORMAL,NONE,0,,,,,,
5048,6698, 09/06/16,NORMAL,NONE,0,,,,,,
5049,6698, 08/09/15,NORMAL,NONE,0,,,,,,
5050,6699, 19/06/16,NORMAL,NONE,0,,,,,,
5051,6699, 09/06/15,NORMAL,NONE,0,,,,,,
5052,6701, 16/06/16,NORMAL,NONE,0,,,,,,
5053,6701, 03/06/15,NORMAL,NONE,0,,,,,,
5054,6702, 07/03/15,NORMAL,NONE,0,,,,,,
5055,6702, 04/03/16,NORMAL,NONE,0,,,,,,
5056,6703, 15/02/15,NORMAL,NONE,0,,,,,,
5057,6703, 04/03/16,NORMAL,NONE,0,,,,,,
5058,6704, 19/05/16,NORMAL,NONE,0,,,,,,
5059,6704, 16/06/15,NORMAL,NONE,0,,,,,,
5060,6705, 10/06/15,NORMAL,NONE,0,,,,,,
5061,6705, 06/06/16,NORMAL,NONE,0,,,,,,
5062,6706, 19/06/16,NORMAL,NONE,0,,,,,,
5063,6706, 14/09/15,NORMAL,NONE,0,,,,,,
5064,6707, 27/05/15,NORMAL,NONE,0,,,,,,
5065,6707, 29/05/16,NORMAL,NONE,0,,,,,,
5066,6708, 27/11/15,NORMAL,NONE,0,,,,,,
5067,6709, 16/06/15,NORMAL,NONE,0,,,,,,
5068,6710, 01/10/15,NORMAL,NONE,0,,,,,,
5069,6711, 27/05/15,NORMAL,NONE,0,,,,,,
5070,6711, 31/05/16,NORMAL,NONE,0,,,,,,
5071,6712, 31/07/15,NORMAL,NONE,0,,,,,,
5072,6713, 22/05/15,NORMAL,NONE,0,,,,,,
5073,6714, 08/06/16,NORMAL,NONE,0,,,,,,
5074,6714, 07/06/15,NORMAL,NONE,0,,,,,,
5075,6715, 09/06/15,NORMAL,NONE,0,,,,,,
5076,6716, 02/06/15,NORMAL,NONE,0,,,,,,
5077,6717, 11/03/16,NORMAL,NONE,0,,,,,,
5078,6717, 09/03/15,NORMAL,NONE,0,,,,,,
5079,6718, 23/02/15,NORMAL,NONE,0,,,,,,
5080,6718, 15/03/16,NORMAL,NONE,0,,,,,,
5081,6719, 31/05/16,NORMAL,NONE,0,,,,,,
5082,6719, 10/06/15,NORMAL,NONE,0,,,,,,
5083,6720, 17/06/16,NORMAL,NONE,0,,,,,,
5084,6720, 07/06/15,NORMAL,NONE,0,,,,,,
5085,6722, 24/09/15,NORMAL,NONE,0,,,,,,
5086,6723, 10/03/15,NORMAL,NONE,0,,,,,,
5087,6724, 11/06/15,NORMAL,NONE,0,,,,,,
5088,6725, 31/05/16,NORMAL,NONE,0,,,,,,
5089,6725, 07/06/15,NORMAL,NONE,0,,,,,,
5090,6726, 10/03/15,NORMAL,NONE,0,,,,,,
5091,6726, 04/03/16,NORMAL,NONE,0,,,,,,
5092,6727, 15/03/16,NORMAL,NONE,0,,,,,,
5093,6727, 09/03/15,NORMAL,NONE,0,,,,,,
5094,6729, 11/03/15,NORMAL,NONE,0,,,,,,
5095,6730, 06/03/15,NORMAL,NONE,0,,,,,,
5096,6730, 02/03/16,NORMAL,NONE,0,,,,,,
5097,6733, 18/11/15,NORMAL,NONE,0,,,,,,
5098,6734, 05/06/16,NORMAL,NONE,0,,,,,,
5099,6734, 05/06/15,NORMAL,NONE,0,,,,,,
5100,6735, 20/05/15,NORMAL,NONE,0,,,,,,
5101,6735, 03/06/16,NORMAL,NONE,0,,,,,,
5102,6736, 27/03/15,NORMAL,NONE,0,,,,,,
5103,6736, 10/03/16,NORMAL,NONE,0,,,,,,
5104,6739, 11/06/15,NORMAL,NONE,0,,,,,,
5105,6739, 05/06/16,NORMAL,NONE,0,,,,,,
5106,6740, 21/09/15,NORMAL,NONE,0,,,,,,
5107,6740, 04/03/15,NORMAL,NONE,0,,,,,,
5108,6742, 27/06/15,NORMAL,NONE,0,,,,,,
5109,6742, 09/06/16,NORMAL,NONE,0,,,,,,
5110,6743, 27/11/15,NORMAL,NONE,0,,,,,,
5111,6744, 05/09/15,NORMAL,NONE,0,,,,,,
5112,6746, 09/06/15,NORMAL,NONE,0,,,,,,
5113,6747, 11/06/16,NORMAL,NONE,0,,,,,,
5114,6747, 05/09/15,NORMAL,NONE,0,,,,,,
5115,6748, 13/02/15,NORMAL,NONE,0,,,,,,
5116,6748, 04/03/16,NORMAL,NONE,0,,,,,,
5117,6749, 07/06/15,NORMAL,NONE,0,,,,,,
5118,6750, 09/06/15,NORMAL,NONE,0,,,,,,
5119,6750, 04/06/16,NORMAL,NONE,0,,,,,,
5120,6751, 12/06/16,NORMAL,NONE,0,,,,,,
5121,6751, 02/06/15,NORMAL,NONE,0,,,,,,
5122,6753, 05/06/15,NORMAL,NONE,0,,,,,,
5123,6755, 07/06/15,NORMAL,NONE,0,,,,,,
5124,6756, 20/05/15,NORMAL,NONE,0,,,,,,
5125,6756, 05/06/16,NORMAL,NONE,0,,,,,,
5126,6757, 11/06/16,NORMAL,NONE,0,,,,,,
5127,6757, 08/06/15,NORMAL,NONE,0,,,,,,
5128,6758, 12/06/16,NORMAL,NONE,0,,,,,,
5129,6758, 01/06/15,NORMAL,NONE,0,,,,,,
5130,6759, 26/05/16,NORMAL,NONE,0,,,,,,
5131,6759, 07/06/15,NORMAL,NONE,0,,,,,,
5132,6761, 07/06/15,NORMAL,NONE,0,,,,,,
5133,6763, 31/05/16,NORMAL,NONE,0,,,,,,
5134,6763, 14/06/15,NORMAL,NONE,0,,,,,,
5135,6764, 02/06/15,NORMAL,NONE,0,,,,,,
5136,6765, 14/06/16,NORMAL,NONE,0,,,,,,
5137,6765, 03/06/15,NORMAL,NONE,0,,,,,,
5138,6769, 04/09/15,NORMAL,NONE,0,,,,,,
5139,6771, 19/06/16,NORMAL,NONE,0,,,,,,
5140,6771, 22/06/15,NORMAL,NONE,0,,,,,,
5141,6772, 11/06/15,NORMAL,NONE,0,,,,,,
5142,6772, 01/06/16,NORMAL,NONE,0,,,,,,
5143,6773, 09/06/15,NORMAL,NONE,0,,,,,,
5144,6773, 06/06/16,NORMAL,NONE,0,,,,,,
5145,6774, 07/06/16,NORMAL,NONE,0,,,,,,
5146,6774, 05/06/15,NORMAL,NONE,0,,,,,,
5147,6775, 08/06/16,NORMAL,NONE,0,,,,,,
5148,6775, 06/09/15,NORMAL,NONE,0,,,,,,
5149,6777, 12/09/15,NORMAL,NONE,0,,,,,,
5150,6777, 08/06/16,NORMAL,NONE,0,,,,,,
5151,6780, 31/05/16,NORMAL,NONE,0,,,,,,
5152,6780, 08/06/15,NORMAL,NONE,0,,,,,,
5153,6844, 16/06/15,NORMAL,NONE,0,,,,,,
5154,6845, 14/06/16,NORMAL,NONE,0,,,,,,
5155,6845, 08/09/15,NORMAL,NONE,0,,,,,,
5156,6846, 16/09/15,NORMAL,NONE,0,,,,,,
5157,6846, 14/06/16,NORMAL,NONE,0,,,,,,
5158,6847, 13/11/15,NORMAL,NONE,0,,,,,,
5159,6848, 09/09/15,NORMAL,NONE,0,,,,,,
5160,6849, 14/06/15,NORMAL,NONE,0,,,,,,
5161,6850, 12/09/15,NORMAL,NONE,0,,,,,,
5162,6852, 02/06/16,NORMAL,NONE,0,,,,,,
5163,6852, 02/06/15,NORMAL,NONE,0,,,,,,
5164,6853, 09/11/15,NORMAL,NONE,0,,,,,,
5165,6855, 26/08/15,NORMAL,NONE,0,,,,,,
5166,6855, 09/06/16,NORMAL,NONE,0,,,,,,
5167,6859, 28/09/15,NORMAL,NONE,0,,,,,,
5168,6859, 16/06/16,NORMAL,NONE,0,,,,,,
5169,6860, 22/06/15,NORMAL,NONE,0,,,,,,
5170,6860, 02/06/16,NORMAL,NONE,0,,,,,,
5171,6861, 09/06/15,NORMAL,NONE,0,,,,,,
5172,6862, 14/06/16,NORMAL,NONE,0,,,,,,
5173,6862, 10/09/15,NORMAL,NONE,0,,,,,,
5174,6864, 05/03/16,NORMAL,NONE,0,,,,,,
5175,6865, 08/09/15,NORMAL,NONE,0,,,,,,
5176,6865, 04/06/16,NORMAL,NONE,0,,,,,,
5177,6868, 08/06/16,NORMAL,NONE,0,,,,,,
5178,6868, 07/06/15,NORMAL,NONE,0,,,,,,
5179,6869, 14/09/15,NORMAL,NONE,0,,,,,,
5180,6869, 12/06/16,NORMAL,NONE,0,,,,,,
5181,6870, 23/11/15,NORMAL,NONE,0,,,,,,
5182,6871, 13/06/16,NORMAL,NONE,0,,,,,,
5183,6871, 01/10/15,NORMAL,NONE,0,,,,,,
5184,6872, 06/06/15,NORMAL,NONE,0,,,,,,
5185,6873, 15/11/15,NORMAL,NONE,0,,,,,,
5186,6874, 18/09/15,NORMAL,NONE,0,,,,,,
5187,6875, 08/06/16,NORMAL,NONE,0,,,,,,
5188,6875, 05/06/15,NORMAL,NONE,0,,,,,,
5189,6876, 08/07/15,NORMAL,NONE,0,,,,,,
5190,6876, 29/02/16,NORMAL,NONE,0,,,,,,
5191,6877, 16/06/15,NORMAL,NONE,0,,,,,,
5192,6878, 02/09/15,NORMAL,NONE,0,,,,,,
5193,6879, 31/05/16,NORMAL,NONE,0,,,,,,
5194,6879, 11/06/15,NORMAL,NONE,0,,,,,,
5195,6882, 22/09/15,NORMAL,NONE,0,,,,,,
5196,6883, 12/09/15,NORMAL,NONE,0,,,,,,
5197,6883, 06/06/16,NORMAL,NONE,0,,,,,,
5198,6884, 09/09/15,NORMAL,NONE,0,,,,,,
5199,6884, 08/06/16,NORMAL,NONE,0,,,,,,
5200,6888, 02/07/16,NORMAL,NONE,0,,,,,,
5201,6888, 14/09/15,NORMAL,NONE,0,,,,,,
5202,6890, 14/06/15,NORMAL,NONE,0,,,,,,
5203,6890, 02/06/16,NORMAL,NONE,0,,,,,,
5204,6891, 14/09/15,NORMAL,NONE,0,,,,,,
5205,6891, 11/06/16,NORMAL,NONE,0,,,,,,
5206,6892, 27/06/15,NORMAL,NONE,0,,,,,,
5207,6892, 12/06/16,NORMAL,NONE,0,,,,,,
5208,6893, 13/11/15,NORMAL,NONE,0,,,,,,
5209,6894, 07/06/16,NORMAL,NONE,0,,,,,,
5210,6894, 06/06/15,NORMAL,NONE,0,,,,,,
5211,6897, 15/06/16,NORMAL,NONE,0,,,,,,
5212,6897, 08/09/15,NORMAL,NONE,0,,,,,,
5213,6901, 12/06/16,NORMAL,NONE,0,,,,,,
5214,6901, 08/09/15,NORMAL,NONE,0,,,,,,
5215,6902, 14/06/15,NORMAL,NONE,0,,,,,,
5216,6902, 09/06/16,NORMAL,NONE,0,,,,,,
5217,6903, 17/06/16,NORMAL,NONE,0,,,,,,
5218,6903, 12/09/15,NORMAL,NONE,0,,,,,,
5219,6904, 10/09/15,NORMAL,NONE,0,,,,,,
5220,6906, 29/02/16,NORMAL,NONE,0,,,,,,
5221,6906, 08/06/15,NORMAL,NONE,0,,,,,,
5222,6908, 11/06/15,NORMAL,NONE,0,,,,,,
5223,6908, 08/06/16,NORMAL,NONE,0,,,,,,
5224,6909, 13/06/16,NORMAL,NONE,0,,,,,,
5225,6909, 10/06/15,NORMAL,NONE,0,,,,,,
5226,6910, 16/06/15,NORMAL,NONE,0,,,,,,
5227,6911, 15/06/16,NORMAL,NONE,0,,,,,,
5228,6911, 01/06/15,NORMAL,NONE,0,,,,,,
5229,6912, 17/11/15,NORMAL,NONE,0,,,,,,
5230,6915, 06/06/15,NORMAL,NONE,0,,,,,,
5231,6915, 04/06/16,NORMAL,NONE,0,,,,,,
5232,6916, 17/06/16,NORMAL,NONE,0,,,,,,
5233,6916, 10/09/15,NORMAL,NONE,0,,,,,,
5234,6917, 09/06/15,NORMAL,NONE,0,,,,,,
5235,6917, 06/06/16,NORMAL,NONE,0,,,,,,
5236,6918, 31/08/15,NORMAL,NONE,0,,,,,,
5237,6918, 09/06/16,NORMAL,NONE,0,,,,,,
5238,6919, 18/06/15,NORMAL,NONE,0,,,,,,
5239,6919, 02/06/16,NORMAL,NONE,0,,,,,,
5240,6922, 07/03/16,NORMAL,NONE,0,,,,,,
5241,6923, 06/06/15,NORMAL,NONE,0,,,,,,
5242,6923, 05/06/16,NORMAL,NONE,0,,,,,,
5243,6924, 10/06/15,NORMAL,NONE,0,,,,,,
5244,6925, 10/12/15,NORMAL,NONE,0,,,,,,
5245,6926, 15/06/16,NORMAL,NONE,0,,,,,,
5246,6926, 09/09/15,NORMAL,NONE,0,,,,,,
5247,6930, 16/06/16,NORMAL,NONE,0,,,,,,
5248,6930, 10/09/15,NORMAL,NONE,0,,,,,,
5249,6933, 03/03/16,NORMAL,NONE,0,,,,,,
5250,6936, 18/09/15,NORMAL,NONE,0,,,,,,
5251,6936, 14/06/16,NORMAL,NONE,0,,,,,,
5252,6937, 28/09/15,NORMAL,NONE,0,,,,,,
5253,6937, 12/06/16,NORMAL,NONE,0,,,,,,
5254,6939, 09/06/16,NORMAL,NONE,0,,,,,,
5255,6940, 08/06/16,NORMAL,NONE,0,,,,,,
5256,6940, 08/06/15,NORMAL,NONE,0,,,,,,
5257,6942, 16/09/15,NORMAL,NONE,0,,,,,,
5258,6942, 10/06/16,NORMAL,NONE,0,,,,,,
5259,6944, 09/09/15,NORMAL,NONE,0,,,,,,
5260,6944, 08/06/16,NORMAL,NONE,0,,,,,,
5261,6946, 02/09/15,NORMAL,NONE,0,,,,,,
5262,6947, 29/06/16,NORMAL,NONE,0,,,,,,
5263,6948, 31/07/15,NORMAL,NONE,0,,,,,,
5264,6948, 08/06/16,NORMAL,NONE,0,,,,,,
5265,6949, 28/09/15,NORMAL,NONE,0,,,,,,
5266,6950, 13/06/16,NORMAL,NONE,0,,,,,,
5267,6950, 01/06/15,NORMAL,NONE,0,,,,,,
5268,6951, 11/06/15,NORMAL,NONE,0,,,,,,
5269,6951, 01/06/16,NORMAL,NONE,0,,,,,,
5270,6952, 13/06/16,NORMAL,NONE,0,,,,,,
5271,6952, 09/09/15,NORMAL,NONE,0,,,,,,
5272,6953, 24/09/15,NORMAL,NONE,0,,,,,,
5273,6953, 13/06/16,NORMAL,NONE,0,,,,,,
5274,6954, 26/08/15,NORMAL,NONE,0,,,,,,
5275,6955, 16/06/15,NORMAL,NONE,0,,,,,,
5276,6956, 07/06/15,NORMAL,NONE,0,,,,,,
5277,6956, 03/06/16,NORMAL,NONE,0,,,,,,
5278,6957, 28/09/15,NORMAL,NONE,0,,,,,,
5279,6958, 23/06/15,NORMAL,NONE,0,,,,,,
5280,6958, 06/06/16,NORMAL,NONE,0,,,,,,
5281,6959, 05/09/15,NORMAL,NONE,0,,,,,,
5282,6962, 12/06/16,NORMAL,NONE,0,,,,,,
5283,6962, 06/06/15,NORMAL,NONE,0,,,,,,
5284,6963, 08/09/15,NORMAL,NONE,0,,,,,,
5285,6964, 09/06/16,NORMAL,NONE,0,,,,,,
5286,6964, 05/06/15,NORMAL,NONE,0,,,,,,
5287,6966, 09/11/15,NORMAL,NONE,0,,,,,,
5288,6967, 08/09/15,NORMAL,NONE,0,,,,,,
