vreKey,cowKey,vreDate,reason,diagnosis,extra,vetKey,comment
1140,2357,1/03/09,PREGD,PREG,LASTSERVICE,,
1141,2358,11/07/12,PREGD,PREG,LASTSERVICE,,
1142,2361,1/08/09,PREGD,PREG,LASTSERVICE,,
1143,2362,1/03/08,PREGD,PREG,LASTSERVICE,,
1144,2363,25/03/10,PREGD,PREG,LASTSERVICE,,
1145,2365,1/08/09,PREGD,PREG,LASTSERVICE,,
1146,2367,1/08/09,PREGD,PREG,LASTSERVICE,,
1147,2368,1/03/12,PREGD,PREG,LASTSERVICE,,
1148,2374,1/03/09,PREGD,PREG,LASTSERVICE,,
1149,2376,21/08/14,PREGD,EMPTY,,,
1150,2377,1/08/09,PREGD,PREG,LASTSERVICE,,
1151,2378,1/03/10,PREGD,PREG,LASTSERVICE,,
1152,2379,1/08/08,PREGD,PREG,LASTSERVICE,,
1153,2380,26/07/11,PREGD,PREG,LASTSERVICE,,
1154,2382,1/09/08,PREGD,PREG,LASTSERVICE,,
1155,2384,26/07/11,PREGD,PREG,LASTSERVICE,,
1156,2385,1/03/09,PREGD,PREG,LASTSERVICE,,
1157,2386,1/09/11,PREGD,PREG,LASTSERVICE,,
1158,2387,17/09/09,PREGD,PREG,LASTSERVICE,,
1159,2389,1/03/10,PREGD,PREG,LASTSERVICE,,
1160,2390,1/08/08,PREGD,PREG,LASTSERVICE,,
1161,2391,11/07/12,PREGD,PREG,LASTSERVICE,,
1162,2393,1/08/09,PREGD,PREG,LASTSERVICE,,
1163,2394,25/03/10,PREGD,PREG,LASTSERVICE,,
1164,2395,25/06/09,PREGD,PREG,LASTSERVICE,,
1165,2397,1/03/10,PREGD,PREG,LASTSERVICE,,
1166,2398,19/07/12,PREGD,PREG,LASTSERVICE,,
1167,2399,1/08/09,PREGD,PREG,LASTSERVICE,,
1168,2401,21/08/14,PREGD,EMPTY,,,
1169,2402,1/03/09,PREGD,PREG,LASTSERVICE,,
1170,2404,31/08/15,PREGD,PREG,LASTSERVICE,,
1171,2406,1/08/09,PREGD,PREG,LASTSERVICE,,
1172,2408,1/03/11,PREGD,PREG,LASTSERVICE,,
1173,2410,1/03/09,PREGD,PREG,LASTSERVICE,,
1174,2413,22/11/11,PREGD,PREG,LASTSERVICE,,
1175,2414,25/03/10,PREGD,PREG,LASTSERVICE,,
1176,2415,1/08/09,PREGD,PREG,LASTSERVICE,,
1177,2416,24/01/13,PREGD,PREG,LASTSERVICE,,
1178,2418,1/03/10,PREGD,PREG,LASTSERVICE,,
1179,2421,9/12/14,PREGD,PREG,LASTSERVICE,,
1180,2422,21/08/14,PREGD,EMPTY,,,
1181,2423,1/09/08,PREGD,PREG,LASTSERVICE,,
1182,2424,1/03/09,PREGD,PREG,LASTSERVICE,,
1183,2425,1/03/09,PREGD,PREG,LASTSERVICE,,
1184,2426,1/03/09,PREGD,PREG,LASTSERVICE,,
1185,2427,1/12/08,PREGD,PREG,LASTSERVICE,,
1186,2428,1/03/10,PREGD,PREG,LASTSERVICE,,
1187,2430,22/11/11,PREGD,PREG,LASTSERVICE,,
1188,2431,1/03/09,PREGD,PREG,LASTSERVICE,,
1189,2433,22/11/11,PREGD,PREG,LASTSERVICE,,
1190,2434,1/03/09,PREGD,PREG,LASTSERVICE,,
1191,2435,25/06/09,PREGD,PREG,LASTSERVICE,,
1192,2436,1/08/09,PREGD,PREG,LASTSERVICE,,
1193,2437,17/09/09,PREGD,PREG,LASTSERVICE,,
1194,2440,1/03/09,PREGD,PREG,LASTSERVICE,,
1195,2441,21/08/14,PREGD,EMPTY,,,
1196,2442,20/03/12,PREGD,PREG,LASTSERVICE,,
1197,2443,1/08/09,PREGD,PREG,LASTSERVICE,,
1198,2445,3/08/13,PREGD,PREG,LASTSERVICE,,
1199,2448,1/08/09,PREGD,PREG,LASTSERVICE,,
1200,2449,1/03/10,PREGD,PREG,LASTSERVICE,,
1201,2451,1/03/10,PREGD,PREG,LASTSERVICE,,
1202,2454,1/03/12,PREGD,PREG,LASTSERVICE,,
1203,2455,1/03/09,PREGD,PREG,LASTSERVICE,,
1204,2457,1/08/09,PREGD,PREG,LASTSERVICE,,
1205,2458,1/12/08,PREGD,PREG,LASTSERVICE,,
1206,2462,11/07/12,PREGD,PREG,LASTSERVICE,,
1207,2463,1/09/11,PREGD,PREG,LASTSERVICE,,
1208,2464,1/08/09,PREGD,PREG,LASTSERVICE,,
1209,2465,1/03/09,PREGD,PREG,LASTSERVICE,,
1210,2466,25/03/10,PREGD,PREG,LASTSERVICE,,
1211,2467,1/09/08,PREGD,PREG,LASTSERVICE,,
1212,2469,1/03/09,PREGD,PREG,LASTSERVICE,,
1213,2471,1/08/09,PREGD,PREG,LASTSERVICE,,
1214,2473,8/05/12,PREGD,PREG,LASTSERVICE,,
1215,2476,21/08/14,PREGD,EMPTY,,,
1216,2478,1/03/10,PREGD,PREG,LASTSERVICE,,
1217,2479,11/07/12,PREGD,PREG,LASTSERVICE,,
1218,2480,1/03/10,PREGD,PREG,LASTSERVICE,,
1219,2481,20/07/12,PREGD,PREG,LASTSERVICE,,
1220,2482,1/03/11,PREGD,PREG,LASTSERVICE,,
1221,2484,1/08/09,PREGD,PREG,LASTSERVICE,,
1222,2485,11/05/14,PREGD,PREG,LASTSERVICE,,
1223,2486,1/03/10,PREGD,PREG,LASTSERVICE,,
1224,2487,7/05/14,PREGD,PREG,LASTSERVICE,,
1225,2490,21/05/14,PREGD,PREG,LASTSERVICE,,
1226,2491,1/09/11,PREGD,PREG,LASTSERVICE,,
1227,2492,18/06/15,PREGD,PREG,LASTSERVICE,,
1228,2494,24/09/15,PREGD,PREG,LASTSERVICE,,
1229,2495,8/07/15,PREGD,EMPTY,,,
1230,2495,4/09/15,PREGD,PREG,LASTSERVICE,,
1231,2496,20/06/13,PREGD,PREG,LASTSERVICE,,
1232,2497,1/09/08,PREGD,PREG,LASTSERVICE,,
1233,2498,1/08/08,PREGD,PREG,LASTSERVICE,,
1234,2499,16/01/14,PREGD,EMPTY,,,
1235,2500,1/08/09,PREGD,PREG,LASTSERVICE,,
1236,2501,1/08/09,PREGD,PREG,LASTSERVICE,,
1237,2502,19/12/12,PREGD,PREG,LASTSERVICE,,
1238,2505,1/03/10,PREGD,PREG,LASTSERVICE,,
1239,2506,21/08/14,PREGD,EMPTY,,,
1240,2507,20/06/13,PREGD,PREG,LASTSERVICE,,
1241,2508,11/07/13,PREGD,PREG,LASTSERVICE,,
1242,2509,28/08/14,PREGD,PREG,LASTSERVICE,,
1243,2511,19/12/11,PREGD,PREG,LASTSERVICE,,
1244,2513,19/12/12,PREGD,PREG,LASTSERVICE,,
1245,2514,25/06/09,PREGD,PREG,LASTSERVICE,,
1246,2515,19/12/11,PREGD,PREG,LASTSERVICE,,
1247,2517,21/08/15,PREGD,EMPTY,,,
1248,2517,17/09/15,PREGD,PREG,LASTSERVICE,,
1249,2519,23/03/09,PREGD,PREG,LASTSERVICE,,
1250,2521,24/04/15,PREGD,PREG,LASTSERVICE,,
1251,2522,20/12/12,PREGD,PREG,LASTSERVICE,,
1252,2523,1/03/09,PREGD,PREG,LASTSERVICE,,
1253,2525,3/12/14,PREGD,PREG,LASTSERVICE,,
1254,2528,1/03/09,PREGD,PREG,LASTSERVICE,,
1255,2529,1/08/09,PREGD,PREG,LASTSERVICE,,
1256,2532,1/08/09,PREGD,PREG,LASTSERVICE,,
1257,2533,21/08/15,PREGD,EMPTY,,,
1258,2533,17/09/15,PREGD,PREG,LASTSERVICE,,
1259,2534,20/07/12,PREGD,PREG,LASTSERVICE,,
1260,2537,21/05/14,PREGD,PREG,LASTSERVICE,,
1261,2538,1/09/11,PREGD,PREG,LASTSERVICE,,
1262,2539,1/03/10,PREGD,PREG,LASTSERVICE,,
1263,2540,15/04/13,PREGD,PREG,LASTSERVICE,,
1264,2543,1/08/09,PREGD,PREG,LASTSERVICE,,
1265,2544,25/03/10,PREGD,PREG,LASTSERVICE,,
1266,2545,25/11/12,PREGD,PREG,LASTSERVICE,,
1267,2547,1/09/13,PREGD,PREG,LASTSERVICE,,
1268,2549,24/01/13,PREGD,PREG,LASTSERVICE,,
1269,2551,7/05/14,PREGD,PREG,LASTSERVICE,,
1270,2552,20/03/12,PREGD,PREG,LASTSERVICE,,
1271,2553,1/08/09,PREGD,PREG,LASTSERVICE,,
1272,2554,7/05/14,PREGD,PREG,LASTSERVICE,,
1273,2555,1/08/09,PREGD,PREG,LASTSERVICE,,
1274,2556,1/08/09,PREGD,PREG,LASTSERVICE,,
1275,2558,1/03/09,PREGD,PREG,LASTSERVICE,,
1276,2559,21/05/12,PREGD,PREG,LASTSERVICE,,
1277,2560,1/09/13,PREGD,PREG,LASTSERVICE,,
1278,2562,25/06/09,PREGD,PREG,LASTSERVICE,,
1279,2563,1/08/09,PREGD,PREG,LASTSERVICE,,
1280,2564,25/04/13,PREGD,PREG,LASTSERVICE,,
1281,2566,18/12/13,PREGD,PREG,LASTSERVICE,,
1282,2567,1/08/09,PREGD,PREG,LASTSERVICE,,
1283,2568,23/04/13,PREGD,PREG,LASTSERVICE,,
1284,2569,1/08/09,PREGD,PREG,LASTSERVICE,,
1285,2570,1/08/09,PREGD,PREG,LASTSERVICE,,
1286,2572,24/07/15,PREGD,PREG,LASTSERVICE,,
1287,2573,19/07/12,PREGD,PREG,LASTSERVICE,,
1288,2574,1/03/09,PREGD,PREG,LASTSERVICE,,
1289,2576,3/08/13,PREGD,PREG,LASTSERVICE,,
1290,2577,1/03/09,PREGD,PREG,LASTSERVICE,,
1291,2579,1/03/09,PREGD,PREG,LASTSERVICE,,
1292,2580,7/02/14,PREGD,PREG,LASTSERVICE,,
1293,2582,1/08/09,PREGD,PREG,LASTSERVICE,,
1294,2583,21/12/10,PREGD,PREG,LASTSERVICE,,
1295,2584,1/08/11,PREGD,PREG,LASTSERVICE,,
1296,2585,1/03/09,PREGD,PREG,LASTSERVICE,,
1297,2586,1/03/10,PREGD,PREG,LASTSERVICE,,
1298,2588,1/03/10,PREGD,PREG,LASTSERVICE,,
1299,2595,1/08/08,PREGD,PREG,LASTSERVICE,,
1300,2598,1/03/09,PREGD,PREG,LASTSERVICE,,
1301,2599,1/08/09,PREGD,PREG,LASTSERVICE,,
1302,2601,22/01/09,PREGD,PREG,LASTSERVICE,,
1303,2602,1/03/09,PREGD,PREG,LASTSERVICE,,
1304,2604,1/12/08,PREGD,PREG,LASTSERVICE,,
1305,2605,1/08/09,PREGD,PREG,LASTSERVICE,,
1306,2607,1/08/09,PREGD,PREG,LASTSERVICE,,
1307,2608,1/03/10,PREGD,PREG,LASTSERVICE,,
1308,2610,1/08/09,PREGD,PREG,LASTSERVICE,,
1309,2612,24/09/15,PREGD,PREG,LASTSERVICE,,
1310,2612,21/08/15,PREGD,EMPTY,,,
1311,2613,1/08/09,PREGD,PREG,LASTSERVICE,,
1312,2614,1/08/11,PREGD,PREG,LASTSERVICE,,
1313,2615,24/09/15,PREGD,PREG,LASTSERVICE,,
1314,2615,21/08/15,PREGD,EMPTY,,,
1315,2616,19/12/11,PREGD,PREG,LASTSERVICE,,
1316,2617,1/08/09,PREGD,PREG,LASTSERVICE,,
1317,2618,1/03/10,PREGD,PREG,LASTSERVICE,,
1318,2620,1/08/09,PREGD,PREG,LASTSERVICE,,
1319,2621,1/03/10,PREGD,PREG,LASTSERVICE,,
1320,2623,1/08/09,PREGD,PREG,LASTSERVICE,,
1321,2625,20/06/12,PREGD,PREG,LASTSERVICE,,
1322,2626,25/04/13,PREGD,PREG,LASTSERVICE,,
1323,2628,1/03/10,PREGD,PREG,LASTSERVICE,,
1324,2631,1/09/11,PREGD,PREG,LASTSERVICE,,
1325,2634,12/08/14,PREGD,PREG,LASTSERVICE,,
1326,2636,1/08/09,PREGD,PREG,LASTSERVICE,,
1327,2637,1/09/11,PREGD,PREG,LASTSERVICE,,
1328,2638,24/04/15,PREGD,PREG,LASTSERVICE,,
1329,2639,8/07/15,PREGD,EMPTY,,,
1330,2639,4/09/15,PREGD,PREG,LASTSERVICE,,
1331,2640,1/08/09,PREGD,PREG,LASTSERVICE,,
1332,2641,1/09/13,PREGD,PREG,LASTSERVICE,,
1333,2642,1/08/09,PREGD,PREG,LASTSERVICE,,
1334,2643,1/08/09,PREGD,PREG,LASTSERVICE,,
1335,2644,1/08/09,PREGD,PREG,LASTSERVICE,,
1336,2645,11/05/14,PREGD,PREG,LASTSERVICE,,
1337,2646,3/02/15,PREGD,PREG,LASTSERVICE,,
1338,2647,1/03/11,PREGD,PREG,LASTSERVICE,,
1339,2650,25/06/09,PREGD,PREG,LASTSERVICE,,
1340,2651,1/08/09,PREGD,PREG,LASTSERVICE,,
1341,2656,1/08/08,PREGD,PREG,LASTSERVICE,,
1342,2657,1/08/09,PREGD,PREG,LASTSERVICE,,
1343,2658,20/07/12,PREGD,PREG,LASTSERVICE,,
1344,2659,1/08/09,PREGD,PREG,LASTSERVICE,,
1345,2661,1/08/09,PREGD,PREG,LASTSERVICE,,
1346,2663,22/11/11,PREGD,PREG,LASTSERVICE,,
1347,2666,1/08/09,PREGD,PREG,LASTSERVICE,,
1348,2668,1/03/09,PREGD,PREG,LASTSERVICE,,
1349,2669,1/08/09,PREGD,PREG,LASTSERVICE,,
1350,2670,23/08/12,PREGD,PREG,LASTSERVICE,,
1351,2672,1/09/13,PREGD,PREG,LASTSERVICE,,
1352,2673,1/08/08,PREGD,PREG,LASTSERVICE,,
1353,2674,1/08/09,PREGD,PREG,LASTSERVICE,,
1354,2675,1/08/09,PREGD,PREG,LASTSERVICE,,
1355,2677,22/03/11,PREGD,PREG,LASTSERVICE,,
1356,2678,1/08/09,PREGD,PREG,LASTSERVICE,,
1357,2680,1/08/09,PREGD,PREG,LASTSERVICE,,
1358,2681,1/08/11,PREGD,PREG,LASTSERVICE,,
1359,2682,16/01/14,PREGD,PREG,LASTSERVICE,,
1360,2685,1/08/09,PREGD,PREG,LASTSERVICE,,
1361,2686,1/08/09,PREGD,PREG,LASTSERVICE,,
1362,2687,1/03/08,PREGD,PREG,LASTSERVICE,,
1363,2688,1/03/10,PREGD,PREG,LASTSERVICE,,
1364,2689,1/03/08,PREGD,PREG,LASTSERVICE,,
1365,2690,1/08/11,PREGD,PREG,LASTSERVICE,,
1366,2693,31/08/15,PREGD,PREG,LASTSERVICE,,
1367,2694,1/08/09,PREGD,PREG,LASTSERVICE,,
1368,2695,1/03/09,PREGD,PREG,LASTSERVICE,,
1369,2696,8/07/15,PREGD,EMPTY,,,
1370,2696,4/09/15,PREGD,PREG,LASTSERVICE,,
1371,2697,1/08/09,PREGD,PREG,LASTSERVICE,,
1372,2699,21/05/12,PREGD,PREG,LASTSERVICE,,
1373,2700,23/08/12,PREGD,PREG,LASTSERVICE,,
1374,2702,1/03/09,PREGD,PREG,LASTSERVICE,,
1375,2703,15/04/13,PREGD,PREG,LASTSERVICE,,
1376,2705,1/08/09,PREGD,PREG,LASTSERVICE,,
1377,2706,1/03/10,PREGD,PREG,LASTSERVICE,,
1378,2707,21/02/14,PREGD,PREG,LASTSERVICE,,
1379,2709,1/03/08,PREGD,PREG,LASTSERVICE,,
1380,2710,1/03/09,PREGD,PREG,LASTSERVICE,,
1381,2711,23/03/16,PREGD,PREG,LASTSERVICE,,
1382,2711,21/08/15,PREGD,PREG,LASTSERVICE,,
1383,2712,20/03/12,PREGD,PREG,LASTSERVICE,,
1384,2714,3/02/15,PREGD,PREG,LASTSERVICE,,
1385,2716,18/09/14,PREGD,PREG,LASTSERVICE,,
1386,2719,20/12/12,PREGD,PREG,LASTSERVICE,,
1387,2720,21/03/14,PREGD,PREG,LASTSERVICE,,
1388,2721,21/12/10,PREGD,PREG,LASTSERVICE,,
1389,2722,20/06/13,PREGD,PREG,LASTSERVICE,,
1390,2724,1/09/11,PREGD,PREG,LASTSERVICE,,
1391,2725,18/06/15,PREGD,PREG,LASTSERVICE,,
1392,2726,1/09/11,PREGD,PREG,LASTSERVICE,,
1393,2727,1/03/09,PREGD,PREG,LASTSERVICE,,
1394,2729,11/07/12,PREGD,PREG,LASTSERVICE,,
1395,2732,21/04/15,PREGD,PREG,LASTSERVICE,,
1396,2733,1/08/09,PREGD,PREG,LASTSERVICE,,
1397,2734,24/09/15,PREGD,PREG,LASTSERVICE,,
1398,2734,21/08/15,PREGD,EMPTY,,,
1399,2736,24/01/13,PREGD,PREG,LASTSERVICE,,
1400,2741,1/08/09,PREGD,PREG,LASTSERVICE,,
1401,2742,15/11/11,PREGD,PREG,LASTSERVICE,,
1402,2744,1/08/09,PREGD,PREG,LASTSERVICE,,
1403,2745,1/08/11,PREGD,PREG,LASTSERVICE,,
1404,2746,1/03/08,PREGD,PREG,LASTSERVICE,,
1405,2747,1/08/09,PREGD,PREG,LASTSERVICE,,
1406,2751,1/08/09,PREGD,PREG,LASTSERVICE,,
1407,2752,11/07/12,PREGD,PREG,LASTSERVICE,,
1408,2754,1/03/09,PREGD,PREG,LASTSERVICE,,
1409,2755,8/07/15,PREGD,EMPTY,,,
1410,2755,4/09/15,PREGD,PREG,LASTSERVICE,,
1411,2756,1/03/10,PREGD,PREG,LASTSERVICE,,
1412,2757,25/03/10,PREGD,PREG,LASTSERVICE,,
1413,2758,20/07/12,PREGD,PREG,LASTSERVICE,,
1414,2761,1/03/12,PREGD,PREG,LASTSERVICE,,
1415,2763,24/09/13,PREGD,EMPTY,,,
1416,2768,19/12/11,PREGD,PREG,LASTSERVICE,,
1417,2769,1/03/09,PREGD,PREG,LASTSERVICE,,
1418,2771,1/08/08,PREGD,PREG,LASTSERVICE,,
1419,2772,1/08/08,PREGD,PREG,LASTSERVICE,,
1420,2775,1/03/10,PREGD,PREG,LASTSERVICE,,
1421,2776,1/08/08,PREGD,PREG,LASTSERVICE,,
1422,2778,1/08/09,PREGD,PREG,LASTSERVICE,,
1423,2779,1/08/09,PREGD,PREG,LASTSERVICE,,
1424,2780,26/02/14,PREGD,PREG,LASTSERVICE,,
1425,2781,21/12/10,PREGD,PREG,LASTSERVICE,,
1426,2783,1/12/08,PREGD,PREG,LASTSERVICE,,
1427,2784,20/12/09,PREGD,PREG,LASTSERVICE,,
1428,2785,1/03/12,PREGD,PREG,LASTSERVICE,,
1429,2786,21/05/12,PREGD,PREG,LASTSERVICE,,
1430,2787,1/09/11,PREGD,PREG,LASTSERVICE,,
1431,2788,1/08/08,PREGD,PREG,LASTSERVICE,,
1432,2791,1/12/08,PREGD,PREG,LASTSERVICE,,
1433,2794,11/05/14,PREGD,PREG,LASTSERVICE,,
1434,2795,1/09/13,PREGD,PREG,LASTSERVICE,,
1435,2799,22/12/15,PREGD,EMPTY,,,
1436,2799,21/08/15,PREGD,EMPTY,,,
1437,2800,21/03/16,PREGD,PREG,LASTSERVICE,,
1438,2806,1/08/09,PREGD,PREG,LASTSERVICE,,
1439,2809,3/08/13,PREGD,PREG,LASTSERVICE,,
1440,2810,19/12/12,PREGD,PREG,LASTSERVICE,,
1441,2811,19/12/12,PREGD,PREG,LASTSERVICE,,
1442,2812,1/03/08,PREGD,PREG,LASTSERVICE,,
1443,2813,1/08/11,PREGD,PREG,LASTSERVICE,,
1444,2814,1/03/09,PREGD,PREG,LASTSERVICE,,
1445,2816,1/08/09,PREGD,PREG,LASTSERVICE,,
1446,2817,23/03/16,PREGD,PREG,LASTSERVICE,,
1447,2817,18/06/15,PREGD,PREG,LASTSERVICE,,
1448,2818,1/08/09,PREGD,PREG,LASTSERVICE,,
1449,2819,21/05/12,PREGD,PREG,LASTSERVICE,,
1450,2820,1/03/09,PREGD,PREG,LASTSERVICE,,
1451,2821,1/09/13,PREGD,PREG,LASTSERVICE,,
1452,2822,1/08/09,PREGD,PREG,LASTSERVICE,,
1453,2823,1/08/09,PREGD,PREG,LASTSERVICE,,
1454,2824,22/12/15,PREGD,PREG,LASTSERVICE,,
1455,2827,20/03/12,PREGD,PREG,LASTSERVICE,,
1456,2830,3/02/15,PREGD,PREG,LASTSERVICE,,
1457,2831,1/09/11,PREGD,PREG,LASTSERVICE,,
1458,2832,1/08/09,PREGD,PREG,LASTSERVICE,,
1459,2834,15/11/11,PREGD,PREG,LASTSERVICE,,
1460,2836,25/11/12,PREGD,PREG,LASTSERVICE,,
1461,2837,1/08/09,PREGD,PREG,LASTSERVICE,,
1462,2838,1/03/11,PREGD,PREG,LASTSERVICE,,
1463,2839,1/03/09,PREGD,PREG,LASTSERVICE,,
1464,2840,1/09/13,PREGD,PREG,LASTSERVICE,,
1465,2842,1/03/10,PREGD,PREG,LASTSERVICE,,
1466,2843,1/03/11,PREGD,PREG,LASTSERVICE,,
1467,2845,1/09/13,PREGD,PREG,LASTSERVICE,,
1468,2846,1/08/08,PREGD,PREG,LASTSERVICE,,
1469,2847,24/09/15,PREGD,PREG,LASTSERVICE,,
1470,2849,24/09/14,PREGD,PREG,LASTSERVICE,,
1471,2850,1/08/09,PREGD,PREG,LASTSERVICE,,
1472,2852,3/02/15,PREGD,PREG,LASTSERVICE,,
1473,2854,15/11/11,PREGD,PREG,LASTSERVICE,,
1474,2855,1/09/13,PREGD,PREG,LASTSERVICE,,
1475,2857,20/08/15,PREGD,PREG,LASTSERVICE,,
1476,2858,1/03/10,PREGD,PREG,LASTSERVICE,,
1477,2861,1/08/09,PREGD,PREG,LASTSERVICE,,
1478,2863,1/08/08,PREGD,PREG,LASTSERVICE,,
1479,2864,20/06/10,PREGD,PREG,LASTSERVICE,,
1480,2865,11/05/14,PREGD,PREG,LASTSERVICE,,
1481,2866,1/03/08,PREGD,PREG,LASTSERVICE,,
1482,2867,19/12/12,PREGD,PREG,LASTSERVICE,,
1483,2873,23/03/16,PREGD,PREG,LASTSERVICE,,
1484,2873,18/06/15,PREGD,PREG,LASTSERVICE,,
1485,2875,1/12/08,PREGD,PREG,LASTSERVICE,,
1486,2876,23/03/16,PREGD,PREG,LASTSERVICE,,
1487,2876,21/08/15,PREGD,PREG,LASTSERVICE,,
1488,2878,1/03/09,PREGD,PREG,LASTSERVICE,,
1489,2879,1/08/09,PREGD,PREG,LASTSERVICE,,
1490,2881,1/08/08,PREGD,PREG,LASTSERVICE,,
1491,2882,1/08/09,PREGD,PREG,LASTSERVICE,,
1492,2884,21/05/14,PREGD,PREG,LASTSERVICE,,
1493,2888,3/08/13,PREGD,PREG,LASTSERVICE,,
1494,2889,1/03/10,PREGD,PREG,LASTSERVICE,,
1495,2891,16/01/14,PREGD,PREG,LASTSERVICE,,
1496,2895,7/05/14,PREGD,PREG,LASTSERVICE,,
1497,2896,1/08/09,PREGD,PREG,LASTSERVICE,,
1498,2897,22/11/13,PREGD,PREG,LASTSERVICE,,
1499,2900,25/03/10,PREGD,PREG,LASTSERVICE,,
1500,2902,20/03/12,PREGD,PREG,LASTSERVICE,,
1501,2903,1/09/08,PREGD,PREG,LASTSERVICE,,
1502,2904,20/12/09,PREGD,PREG,LASTSERVICE,,
1503,2905,1/08/08,PREGD,PREG,LASTSERVICE,,
1504,2908,1/07/13,PREGD,PREG,LASTSERVICE,,
1505,2909,1/03/11,PREGD,PREG,LASTSERVICE,,
1506,2911,21/03/14,PREGD,PREG,LASTSERVICE,,
1507,2913,23/04/13,PREGD,PREG,LASTSERVICE,,
1508,2914,7/05/14,PREGD,PREG,LASTSERVICE,,
1509,2915,18/06/15,PREGD,PREG,LASTSERVICE,,
1510,2916,1/12/08,PREGD,PREG,LASTSERVICE,,
1511,2917,1/03/08,PREGD,PREG,LASTSERVICE,,
1512,2918,1/08/09,PREGD,PREG,LASTSERVICE,,
1513,2919,1/03/09,PREGD,PREG,LASTSERVICE,,
1514,2921,1/03/12,PREGD,PREG,LASTSERVICE,,
1515,2922,11/07/12,PREGD,PREG,LASTSERVICE,,
1516,2923,1/03/10,PREGD,PREG,LASTSERVICE,,
1517,2925,1/09/08,PREGD,PREG,LASTSERVICE,,
1518,2927,11/09/12,PREGD,PREG,LASTSERVICE,,
1519,2928,1/03/08,PREGD,PREG,LASTSERVICE,,
1520,2929,1/09/11,PREGD,PREG,LASTSERVICE,,
1521,2931,22/11/11,PREGD,PREG,LASTSERVICE,,
1522,2932,3/08/13,PREGD,PREG,LASTSERVICE,,
1523,2933,20/08/15,PREGD,PREG,LASTSERVICE,,
1524,2934,26/02/14,PREGD,PREG,LASTSERVICE,,
1525,2936,19/12/12,PREGD,PREG,LASTSERVICE,,
1526,2938,11/07/12,PREGD,PREG,LASTSERVICE,,
1527,2940,1/03/10,PREGD,PREG,LASTSERVICE,,
1528,2941,21/08/15,PREGD,PREG,LASTSERVICE,,
1529,2942,20/03/12,PREGD,PREG,LASTSERVICE,,
1530,2943,23/03/16,PREGD,PREG,LASTSERVICE,,
1531,2943,18/06/15,PREGD,PREG,LASTSERVICE,,
1532,2949,22/11/11,PREGD,PREG,LASTSERVICE,,
1533,2950,23/12/08,PREGD,PREG,LASTSERVICE,,
1534,2952,29/05/16,PREGD,PREG,LASTSERVICE,,
1535,2952,21/08/15,PREGD,PREG,LASTSERVICE,,
1536,2954,1/08/09,PREGD,PREG,LASTSERVICE,,
1537,2955,1/09/11,PREGD,PREG,LASTSERVICE,,
1538,2957,1/03/10,PREGD,PREG,LASTSERVICE,,
1539,2958,1/08/09,PREGD,PREG,LASTSERVICE,,
1540,2960,1/03/10,PREGD,PREG,LASTSERVICE,,
1541,2961,19/12/11,PREGD,PREG,LASTSERVICE,,
1542,2962,11/07/12,PREGD,PREG,LASTSERVICE,,
1543,2963,1/09/11,PREGD,PREG,LASTSERVICE,,
1544,2964,1/03/12,PREGD,PREG,LASTSERVICE,,
1545,2965,1/08/08,PREGD,PREG,LASTSERVICE,,
1546,2969,18/06/15,PREGD,PREG,LASTSERVICE,,
1547,2970,12/08/14,PREGD,PREG,LASTSERVICE,,
1548,2971,1/08/08,PREGD,PREG,LASTSERVICE,,
1549,2972,21/01/14,PREGD,PREG,LASTSERVICE,,
1550,2973,15/04/13,PREGD,PREG,LASTSERVICE,,
1551,2974,1/09/11,PREGD,PREG,LASTSERVICE,,
1552,2975,1/03/10,PREGD,PREG,LASTSERVICE,,
1553,2976,1/08/08,PREGD,PREG,LASTSERVICE,,
1554,2977,1/08/08,PREGD,PREG,LASTSERVICE,,
1555,2978,11/07/12,PREGD,PREG,LASTSERVICE,,
1556,2979,11/09/12,PREGD,PREG,LASTSERVICE,,
1557,2981,1/03/10,PREGD,PREG,LASTSERVICE,,
1558,2982,25/11/12,PREGD,PREG,LASTSERVICE,,
1559,2983,1/08/09,PREGD,PREG,LASTSERVICE,,
1560,2984,1/08/08,PREGD,PREG,LASTSERVICE,,
1561,2985,21/03/14,PREGD,PREG,LASTSERVICE,,
1562,2986,21/02/14,PREGD,PREG,LASTSERVICE,,
1563,2987,15/04/13,PREGD,PREG,LASTSERVICE,,
1564,2989,1/03/10,PREGD,PREG,LASTSERVICE,,
1565,2995,20/03/12,PREGD,PREG,LASTSERVICE,,
1566,2996,1/03/10,PREGD,PREG,LASTSERVICE,,
1567,2997,1/08/08,PREGD,PREG,LASTSERVICE,,
1568,2998,1/08/08,PREGD,PREG,LASTSERVICE,,
1569,2999,10/02/14,PREGD,PREG,LASTSERVICE,,
1570,3000,1/08/09,PREGD,PREG,LASTSERVICE,,
1571,3001,18/06/15,PREGD,PREG,LASTSERVICE,,
1572,3002,1/08/09,PREGD,PREG,LASTSERVICE,,
1573,3003,20/06/12,PREGD,PREG,LASTSERVICE,,
1574,3005,1/08/08,PREGD,PREG,LASTSERVICE,,
1575,3006,19/12/12,PREGD,PREG,LASTSERVICE,,
1576,3007,23/03/14,PREGD,PREG,LASTSERVICE,,
1577,3008,24/09/15,PREGD,PREG,LASTSERVICE,,
1578,3009,3/02/15,PREGD,PREG,LASTSERVICE,,
