doKey,CowKey,doDate,comment,reason
2880,6510, 30/05/15,,
2881,6511, 14/07/15,,
2882,6513, 09/01/16,,
2883,6514, 17/04/16,,
2884,6515, 12/01/16,,
2885,6516, 17/09/15,,
2886,6517, 14/07/15,,
2887,6518, 12/01/16,,
2888,6519, 24/09/15,,
2889,6521, 14/07/15,,
2890,6522, 24/09/15,,
2891,6526, 30/09/14,,
2892,6532, 26/07/16,,
2893,6532, 12/01/16,,
2894,6533, 17/09/15,,
2895,6535, 17/04/16,,
2896,6536, 04/04/16,,
2897,6538, 09/01/16,,
2898,6539, 12/01/16,,
2899,6540, 13/08/15,,
2900,6541, 17/09/15,,
2901,6545, 12/01/16,,
2902,6546, 04/04/16,,
2903,6547, 11/09/15,,
2904,6549, 09/01/16,,
2905,6550, 09/01/16,,
2906,6554, 24/09/15,,
2907,6555, 17/04/16,,
2908,6555, 14/07/15,,
2909,6557, 26/07/16,,
2910,6557, 12/01/16,,
2911,6558, 12/01/16,,
2912,6559, 26/07/16,,
2913,6559, 12/01/16,,
2914,6560, 09/01/16,,
2915,6563, 17/04/16,,
2916,6565, 09/01/16,,
2917,6568, 17/09/15,,
2918,6569, 17/04/16,,
2919,6570, 09/01/16,,
2920,6571, 09/01/16,,
2921,6572, 09/01/16,,
2922,6573, 09/01/16,,
2923,6574, 12/01/16,,
2924,6575, 12/01/16,,
2925,6576, 12/01/16,,
2926,6577, 12/01/16,,
2927,6579, 12/01/16,,
2928,6580, 26/07/16,,
2929,6580, 17/09/15,,
2930,6582, 09/01/16,,
2931,6583, 17/04/16,,
2932,6584, 09/01/16,,
2933,6585, 09/01/16,,
2934,6586, 09/01/16,,
2935,6589, 13/07/15,,
2936,6592, 17/04/16,,
2937,6593, 29/05/16,,
2938,6593, 17/09/15,,
2939,6595, 17/04/16,,
2940,6596, 09/01/16,,
2941,6598, 09/01/16,,
2942,6599, 26/07/16,,
2943,6599, 12/01/16,,
2944,6600, 12/01/16,,
2945,6601, 04/04/16,,
2946,6602, 04/04/16,,
2947,6603, 12/01/16,,
2948,6604, 09/01/16,,
2949,6607, 09/01/16,,
2950,6608, 13/07/15,,
2951,6609, 17/04/16,,
2952,6610, 04/04/16,,
2953,6611, 09/01/16,,
2954,6613, 09/01/16,,
2955,6614, 09/01/16,,
2956,6615, 04/04/16,,
2957,6619, 12/01/16,,
2958,6620, 17/04/16,,
2959,6621, 09/01/16,,
2960,6624, 12/01/16,,
2961,6625, 17/04/16,,
2962,6626, 09/01/16,,
2963,6627, 17/04/16,,
2964,6630, 14/07/15,,
2965,6631, 29/09/15,,
2966,6635, 09/01/16,,
2967,6637, 17/04/16,,
2968,6639, 09/01/16,,
2969,6640, 09/01/16,,
2970,6641, 26/07/16,,
2971,6641, 04/04/16,,
2972,6643, 16/01/16,,
2973,6644, 17/09/15,,
2974,6646, 17/04/16,,
2975,6647, 17/04/16,,
2976,6648, 12/01/16,,
2977,6649, 09/01/16,,
2978,6650, 04/04/16,,
2979,6651, 04/04/16,,
2980,6654, 12/01/16,,
2981,6659, 09/01/16,,
2982,6660, 04/04/16,,
2983,6663, 04/04/16,,
2984,6666, 09/01/16,,
2985,6667, 17/04/16,,
2986,6669, 17/04/16,,
2987,6671, 12/01/16,,
2988,6676, 17/04/16,,
2989,6677, 12/01/16,,
2990,6679, 09/01/16,,
2991,6681, 17/04/16,,
2992,6682, 17/04/16,,
2993,6683, 04/04/16,,
2994,6686, 12/01/16,,
2995,6687, 09/01/16,,
2996,6689, 17/04/16,,
2997,6691, 17/04/16,,
2998,6692, 17/04/16,,
2999,6693, 17/04/16,,
3000,6694, 17/04/16,,
3001,6695, 09/01/16,,
3002,6696, 17/04/16,,
3003,6697, 17/04/16,,
3004,6698, 17/04/16,,
3005,6699, 17/04/16,,
3006,6701, 17/04/16,,
3007,6702, 12/01/16,,
3008,6703, 12/01/16,,
3009,6704, 04/04/16,,
3010,6705, 17/04/16,,
3011,6706, 17/04/16,,
3012,6707, 17/04/16,,
3013,6709, 17/04/16,,
3014,6711, 17/04/16,,
3015,6714, 17/04/16,,
3016,6717, 09/01/16,,
3017,6718, 09/01/16,,
3018,6719, 04/04/16,,
3019,6720, 17/04/16,,
3020,6722, 27/05/16,,
3021,6724, 25/08/15,,
3022,6725, 04/04/16,,
3023,6726, 12/01/16,,
3024,6727, 09/01/16,,
3025,6729, 12/01/16,,
3026,6730, 09/01/16,,
3027,6734, 04/04/16,,
3028,6735, 04/04/16,,
3029,6736, 09/01/16,,
3030,6739, 17/04/16,,
3031,6740, 14/07/15,,
3032,6742, 17/04/16,,
3033,6747, 17/04/16,,
3034,6748, 12/01/16,,
3035,6750, 17/04/16,,
3036,6751, 04/04/16,,
3037,6755, 04/04/16,,
3038,6756, 17/04/16,,
3039,6757, 17/04/16,,
3040,6758, 04/04/16,,
3041,6759, 17/04/16,,
3042,6761, 04/04/16,,
3043,6763, 17/04/16,,
3044,6765, 17/04/16,,
3045,6771, 04/04/16,,
3046,6772, 17/04/16,,
3047,6773, 17/04/16,,
3048,6774, 17/04/16,,
3049,6775, 17/04/16,,
3050,6777, 17/04/16,,
3051,6780, 17/04/16,,
3052,6845, 17/04/16,,
3053,6846, 17/04/16,,
3054,6852, 17/04/16,,
3055,6853, 26/07/16,,
3056,6855, 17/04/16,,
3057,6859, 17/04/16,,
3058,6860, 04/04/16,,
3059,6862, 17/04/16,,
3060,6865, 17/04/16,,
3061,6868, 17/04/16,,
3062,6869, 17/04/16,,
3063,6871, 17/04/16,,
3064,6875, 17/04/16,,
3065,6876, 08/07/15,,
3066,6877, 17/04/16,,
3067,6878, 26/07/16,,
3068,6879, 17/04/16,,
3069,6882, 30/10/16,,
3070,6883, 17/04/16,,
3071,6884, 17/04/16,,
3072,6888, 17/04/16,,
3073,6890, 17/04/16,,
3074,6891, 17/04/16,,
3075,6892, 04/04/16,,
3076,6894, 17/04/16,,
3077,6897, 17/04/16,,
3078,6901, 17/04/16,,
3079,6902, 17/04/16,,
3080,6903, 17/04/16,,
3081,6904, 17/09/15,,
3082,6906, 09/01/16,,
3083,6908, 04/04/16,,
3084,6909, 04/04/16,,
3085,6911, 04/04/16,,
3086,6915, 17/04/16,,
3087,6916, 17/04/16,,
3088,6917, 17/04/16,,
3089,6918, 17/04/16,,
3090,6919, 17/04/16,,
3091,6923, 05/04/16,,
3092,6926, 17/04/16,,
3093,6930, 17/04/16,,
3094,6936, 17/04/16,,
3095,6937, 17/04/16,,
3096,6940, 17/04/16,,
3097,6942, 17/04/16,,
3098,6944, 17/04/16,,
3099,6948, 17/04/16,,
3100,6950, 04/04/16,,
3101,6951, 17/04/16,,
3102,6952, 17/04/16,,
3103,6953, 17/04/16,,
3104,6956, 17/04/16,,
3105,6958, 04/04/16,,
3106,6962, 04/04/16,,
3107,6964, 04/04/16,,
3108,6968, 17/04/16,,
3109,6971, 17/04/16,,
3110,6973, 17/04/16,,
3111,6974, 17/04/16,,
3112,6976, 17/04/16,,
3113,6979, 19/09/15,,
3114,6981, 17/04/16,,
3115,6982, 17/04/16,,
3116,6985, 17/04/16,,
3117,6987, 17/04/16,,
3118,6988, 26/07/16,,
3119,6992, 17/04/16,,
3120,6998, 17/04/16,,
3121,7002, 17/04/16,,
3122,7018, 26/07/16,,
3123,7022, 17/04/16,,
3124,7024, 30/11/15,,
3125,7027, 17/04/16,,
3126,7029, 17/04/16,,
3127,7037, 17/04/16,,
3128,7040, 17/04/16,,
3129,7041, 17/04/16,,
3130,7044, 17/04/16,,
3131,7045, 17/04/16,,
3132,7047, 17/04/16,,
3133,7049, 17/04/16,,
3134,7057, 17/04/16,,
3135,7062, 17/04/16,,
3136,7067, 17/04/16,,
3137,7072, 17/04/16,,
3138,7073, 17/04/16,,
3139,7085, 17/04/16,,
3140,7086, 17/04/16,,
3141,7088, 17/04/16,,
3142,7090, 17/04/16,,
3143,7092, 17/04/16,,
3144,7093, 17/04/16,,
3145,7098, 17/04/16,,
3146,7104, 17/04/16,,
3147,7117, 17/04/16,,
3148,7118, 17/04/16,,
3149,7121, 17/04/16,,
3150,7122, 17/04/16,,
3151,7125, 17/04/16,,
3152,7127, 17/04/16,,
3153,7130, 17/04/16,,
3154,7136, 17/04/16,,
3155,7137, 17/04/16,,
3156,7138, 17/04/16,,
3157,7142, 17/04/16,,
3158,7149, 17/04/16,,
3159,7152, 17/04/16,,
3160,7162, 17/04/16,,
3161,7164, 17/04/16,,
3162,7178, 17/04/16,,
3163,7180, 17/04/16,,
3164,7183, 17/04/16,,
3165,7186, 17/04/16,,
3166,7196, 17/04/16,,
3167,7200, 16/01/16,,
3168,7209, 17/04/16,,
3169,7215, 17/04/16,,
3170,7217, 17/04/16,,
3171,7220, 17/04/16,,
3172,7224, 17/04/16,,
3173,7230, 26/07/16,,
3174,7243, 17/04/16,,
3175,7265, 17/04/16,,
3176,7266, 17/04/16,,
3177,7273, 17/04/16,,
3178,7278, 17/04/16,,
3179,7294, 17/04/16,,
3180,7296, 29/05/16,,
3181,7319, 01/06/16,,
3182,7363, 01/06/16,,
3183,7393, 26/07/16,,
3184,7440, 26/07/16,,
3185,7473, 01/06/16,,
3186,7488, 17/04/16,,
3187,7489, 26/07/16,,
3188,7501, 20/03/14,,
3189,7508, 26/07/16,,
3190,7519, 12/08/14,,
3191,7540, 26/07/16,,
3192,7542, 26/07/16,,
3193,7569, 26/07/16,,
3194,7579, 26/07/16,,
3195,7589, 17/04/16,,
3196,7599, 17/04/16,,
3197,7611, 26/07/16,,
3198,7985, 26/07/16,,
3199,7990, 26/07/16,,
3200,8002, 26/07/16,,
3201,8002, 17/04/16,,
3202,8009, 01/06/16,,
3203,8014, 22/01/16,,
3204,8923, 26/07/16,,
3205,9313, 26/07/16,,
3206,9319, 26/07/16,,
