vreKey,cowKey,vreDate,reason,diagnosis,extra,vetKey,comment
335,8152,25/06/16,PREGD,PREG,LASTSERVICE,,
336,8397,25/06/16,PREGD,PREG,LASTSERVICE,,
337,7857,25/06/16,PREGD,PREG,LASTSERVICE,,
338,7621,25/06/16,PREGD,PREG,LASTSERVICE,,
339,7958,25/06/16,PREGD,PREG,LASTSERVICE,,
340,8024,25/06/16,PREGD,PREG,LASTSERVICE,,
341,8059,25/06/16,PREGD,PREG,LASTSERVICE,,
342,8249,25/06/16,PREGD,PREG,LASTSERVICE,,
343,7885,25/06/16,PREGD,PREG,LASTSERVICE,,
344,8060,25/06/16,PREGD,PREG,LASTSERVICE,,
345,8381,25/06/16,PREGD,PREG,LASTSERVICE,,
346,7787,25/06/16,PREGD,PREG,LASTSERVICE,,
347,8225,25/06/16,PREGD,PREG,LASTSERVICE,,
348,8466,25/06/16,PREGD,PREG,LASTSERVICE,,
349,8087,25/06/16,PREGD,PREG,LASTSERVICE,,
350,8945,25/06/16,PREGD,PREG,LASTSERVICE,,
351,8387,25/06/16,PREGD,PREG,LASTSERVICE,,
352,7950,25/06/16,PREGD,PREG,LASTSERVICE,,
353,8956,25/06/16,PREGD,PREG,LASTSERVICE,,
354,7679,25/06/16,PREGD,PREG,LASTSERVICE,,
355,8338,25/06/16,PREGD,PREG,LASTSERVICE,,
356,8379,25/06/16,PREGD,PREG,LASTSERVICE,,
357,7767,25/06/16,PREGD,PREG,LASTSERVICE,,
358,8927,25/06/16,PREGD,PREG,LASTSERVICE,,
359,8169,25/06/16,PREGD,PREG,LASTSERVICE,,
360,8460,25/06/16,PREGD,PREG,LASTSERVICE,,
361,8349,25/06/16,PREGD,PREG,LASTSERVICE,,
362,9014,25/06/16,PREGD,PREG,LASTSERVICE,,
363,7691,25/06/16,PREGD,PREG,LASTSERVICE,,
364,9082,25/06/16,PREGD,PREG,LASTSERVICE,,
365,9390,25/06/16,PREGD,PREG,LASTSERVICE,,
366,8912,25/06/16,PREGD,PREG,LASTSERVICE,,
367,8153,25/06/16,PREGD,PREG,LASTSERVICE,,
368,9084,25/06/16,PREGD,PREG,LASTSERVICE,,
369,8942,25/06/16,PREGD,PREG,LASTSERVICE,,
370,8950,25/06/16,PREGD,PREG,LASTSERVICE,,
371,8477,25/06/16,PREGD,PREG,LASTSERVICE,,
372,8980,25/06/16,PREGD,PREG,LASTSERVICE,,
373,8401,25/06/16,PREGD,PREG,LASTSERVICE,,
374,9064,25/06/16,PREGD,PREG,LASTSERVICE,,
375,8997,25/06/16,PREGD,PREG,LASTSERVICE,,
376,7909,25/06/16,PREGD,PREG,LASTSERVICE,,
377,8047,25/06/16,PREGD,PREG,LASTSERVICE,,
378,7766,25/06/16,PREGD,PREG,LASTSERVICE,,
379,7916,25/06/16,PREGD,PREG,LASTSERVICE,,
380,8996,25/06/16,PREGD,PREG,LASTSERVICE,,
381,7786,25/06/16,PREGD,PREG,LASTSERVICE,,
382,8951,25/06/16,PREGD,PREG,LASTSERVICE,,
383,8126,25/06/16,PREGD,PREG,LASTSERVICE,,
384,7922,25/06/16,PREGD,PREG,LASTSERVICE,,
385,8983,25/06/16,PREGD,PREG,LASTSERVICE,,
386,8273,25/06/16,PREGD,PREG,LASTSERVICE,,
387,7817,25/06/16,PREGD,PREG,LASTSERVICE,,
388,8941,25/06/16,PREGD,PREG,LASTSERVICE,,
389,8064,25/06/16,PREGD,PREG,LASTSERVICE,,
390,8343,25/06/16,PREGD,PREG,LASTSERVICE,,
391,7899,25/06/16,PREGD,PREG,LASTSERVICE,,
392,8373,25/06/16,PREGD,PREG,LASTSERVICE,,
393,8319,25/06/16,PREGD,PREG,LASTSERVICE,,
394,7634,25/06/16,PREGD,PREG,LASTSERVICE,,
395,7745,25/06/16,PREGD,PREG,LASTSERVICE,,
396,7711,25/06/16,PREGD,PREG,LASTSERVICE,,
397,7753,25/06/16,PREGD,PREG,LASTSERVICE,,
398,8308,25/06/16,PREGD,PREG,LASTSERVICE,,
399,8992,25/06/16,PREGD,PREG,LASTSERVICE,,
400,7906,25/06/16,PREGD,PREG,LASTSERVICE,,
401,9010,25/06/16,PREGD,PREG,LASTSERVICE,,
402,9000,25/06/16,PREGD,PREG,LASTSERVICE,,
403,8362,25/06/16,PREGD,PREG,LASTSERVICE,,
404,7918,25/06/16,PREGD,PREG,LASTSERVICE,,
405,9047,25/06/16,PREGD,PREG,LASTSERVICE,,
406,8208,25/06/16,PREGD,PREG,LASTSERVICE,,
407,8369,25/06/16,PREGD,PREG,LASTSERVICE,,
408,8221,25/06/16,PREGD,PREG,LASTSERVICE,,
409,7929,25/06/16,PREGD,PREG,LASTSERVICE,,
410,8918,25/06/16,PREGD,PREG,LASTSERVICE,,
411,7667,25/06/16,PREGD,PREG,LASTSERVICE,,
412,8191,25/06/16,PREGD,PREG,LASTSERVICE,,
413,7875,25/06/16,PREGD,PREG,LASTSERVICE,,
414,8431,25/06/16,PREGD,PREG,LASTSERVICE,,
415,8267,25/06/16,PREGD,PREG,LASTSERVICE,,
416,8962,25/06/16,PREGD,PREG,LASTSERVICE,,
417,7780,25/06/16,PREGD,PREG,LASTSERVICE,,
418,8098,25/06/16,PREGD,PREG,LASTSERVICE,,
419,9086,25/06/16,PREGD,PREG,LASTSERVICE,,
420,7806,25/06/16,PREGD,PREG,LASTSERVICE,,
421,8318,25/06/16,PREGD,PREG,LASTSERVICE,,
422,7576,25/06/16,PREGD,PREG,LASTSERVICE,,
423,7607,25/06/16,PREGD,PREG,LASTSERVICE,,
424,9050,25/06/16,PREGD,PREG,LASTSERVICE,,
425,7686,25/06/16,PREGD,PREG,LASTSERVICE,,
426,8034,25/06/16,PREGD,PREG,LASTSERVICE,,
427,7921,25/06/16,PREGD,PREG,LASTSERVICE,,
428,8172,25/06/16,PREGD,PREG,LASTSERVICE,,
429,8269,25/06/16,PREGD,PREG,LASTSERVICE,,
430,8311,25/06/16,PREGD,PREG,LASTSERVICE,,
431,7615,25/06/16,PREGD,PREG,LASTSERVICE,,
432,8424,25/06/16,PREGD,PREG,LASTSERVICE,,
433,8465,25/06/16,PREGD,PREG,LASTSERVICE,,
434,7907,25/06/16,PREGD,PREG,LASTSERVICE,,
435,8183,25/06/16,PREGD,PREG,LASTSERVICE,,
436,7684,25/06/16,PREGD,PREG,LASTSERVICE,,
437,8081,25/06/16,PREGD,PREG,LASTSERVICE,,
438,7651,25/06/16,PREGD,PREG,LASTSERVICE,,
439,8366,25/06/16,PREGD,PREG,LASTSERVICE,,
440,8389,25/06/16,PREGD,PREG,LASTSERVICE,,
441,8968,25/06/16,PREGD,PREG,LASTSERVICE,,
442,9016,25/06/16,PREGD,PREG,LASTSERVICE,,
443,8285,25/06/16,PREGD,PREG,LASTSERVICE,,
444,8356,25/06/16,PREGD,PREG,LASTSERVICE,,
445,8336,25/06/16,PREGD,PREG,LASTSERVICE,,
446,8195,25/06/16,PREGD,PREG,LASTSERVICE,,
447,8266,25/06/16,PREGD,PREG,LASTSERVICE,,
