CalvKey,CowKey,calvDate,calvType,assist,estimated,comment,VF,TechnicianID,ObservedFM,AbortionCause,CalvingEase,LactNo
4911,2419,2016-07-04,NORMAL,NONE,0,,,,,,,1
4912,2421,2016-09-07,NORMAL,NONE,0,,,,,,,1
4913,2422,2016-09-28,NORMAL,NONE,0,,,,,,,1
4914,2424,2016-06-15,NORMAL,NONE,0,,,,,,,1
4915,2425,2016-06-13,NORMAL,NONE,0,,,,,,,1
4916,2426,2016-08-31,NORMAL,NONE,0,,,,,,,1
4917,2427,2016-10-04,NORMAL,NONE,0,,,,,,,1
4918,2429,2016-06-20,NORMAL,NONE,0,,,,,,,1
4919,2430,2016-06-12,NORMAL,NONE,0,,,,,,,1
4920,2433,2016-09-09,NORMAL,NONE,0,,,,,,,1
4921,2437,2016-06-13,NORMAL,NONE,0,,,,,,,1
4922,2439,2016-06-14,NORMAL,NONE,0,,,,,,,1
4923,2440,2016-06-08,NORMAL,NONE,0,,,,,,,1
4924,2444,2016-09-12,NORMAL,NONE,0,,,,,,,1
4925,2450,2016-09-12,NORMAL,NONE,0,,,,,,,1
4926,2451,2016-06-14,NORMAL,NONE,0,,,,,,,1
4927,2452,2016-09-10,NORMAL,NONE,0,,,,,,,1
4928,2453,2016-06-14,NORMAL,NONE,0,,,,,,,1
4929,2454,2016-06-14,NORMAL,NONE,0,,,,,,,1
4930,2455,2016-09-09,NORMAL,NONE,0,,,,,,,1
4931,2458,2016-06-17,NORMAL,NONE,0,,,,,,,1
4932,2461,2016-11-28,NORMAL,NONE,0,,,,,,,1
4933,2465,2016-06-13,NORMAL,NONE,0,,,,,,,1
4934,2466,2016-09-13,NORMAL,NONE,0,,,,,,,1
4935,2469,2016-06-15,NORMAL,NONE,0,,,,,,,1
4936,2472,2016-06-15,NORMAL,NONE,0,,,,,,,1
4937,2473,2016-06-12,NORMAL,NONE,0,,,,,,,1
4938,2475,2016-09-07,NORMAL,NONE,0,,,,,,,1
4939,2478,2016-09-06,NORMAL,NONE,0,,,,,,,1
4940,2479,2016-06-13,NORMAL,NONE,0,,,,,,,1
4941,2480,2016-06-13,NORMAL,NONE,0,,,,,,,1
4942,2481,2016-06-10,NORMAL,NONE,0,,,,,,,1
4943,2482,2016-09-10,NORMAL,NONE,0,,,,,,,1
4944,2483,2016-11-01,NORMAL,NONE,0,,,,,,,1
4945,2486,2016-06-08,NORMAL,NONE,0,,,,,,,1
4946,2490,2016-06-12,NORMAL,NONE,0,,,,,,,1
4947,2491,2016-06-17,NORMAL,NONE,0,,,,,,,1
4948,2493,2016-09-09,NORMAL,NONE,0,,,,,,,1
4949,2497,2016-06-15,NORMAL,NONE,0,,,,,,,1
4950,2499,2016-08-23,NORMAL,NONE,0,,,,,,,1
4951,2500,2016-06-12,NORMAL,NONE,0,,,,,,,1
4952,2503,2016-09-09,NORMAL,NONE,0,,,,,,,1
4953,2504,2016-09-09,NORMAL,NONE,0,,,,,,,1
4954,2506,2016-08-26,NORMAL,NONE,0,,,,,,,1
4955,2508,2016-09-29,NORMAL,NONE,0,,,,,,,1
4956,2509,2016-06-20,NORMAL,NONE,0,,,,,,,1
4957,2510,2016-09-06,NORMAL,NONE,0,,,,,,,1
4958,2512,2016-09-12,NORMAL,NONE,0,,,,,,,1
4959,2515,2016-07-01,NORMAL,NONE,0,,,,,,,1
4960,2518,2016-06-15,NORMAL,NONE,0,,,,,,,1
4961,2520,2016-09-07,NORMAL,NONE,0,,,,,,,1
4962,2523,2016-09-14,NORMAL,NONE,0,,,,,,,1
4963,2524,2016-09-12,NORMAL,NONE,0,,,,,,,1
4964,2525,2016-05-30,NORMAL,NONE,0,,,,,,,1
4965,2526,2016-09-20,NORMAL,NONE,0,,,,,,,1
4966,2527,2016-08-26,NORMAL,NONE,0,,,,,,,1
4967,2530,2016-06-22,NORMAL,NONE,0,,,,,,,1
4968,2534,2016-09-05,NORMAL,NONE,0,,,,,,,1
4969,2537,2016-06-16,NORMAL,NONE,0,,,,,,,1
4970,2539,2016-06-10,NORMAL,NONE,0,,,,,,,1
4971,2540,2016-06-24,NORMAL,NONE,0,,,,,,,1
4972,2542,2016-09-06,NORMAL,NONE,0,,,,,,,1
4973,2544,2016-06-22,NORMAL,NONE,0,,,,,,,1
4974,2545,2016-08-31,NORMAL,NONE,0,,,,,,,1
4975,2549,2016-06-16,NORMAL,NONE,0,,,,,,,1
4976,2550,2016-09-11,NORMAL,NONE,0,,,,,,,1
4977,2552,2016-09-10,NORMAL,NONE,0,,,,,,,1
4978,2555,2016-09-10,NORMAL,NONE,0,,,,,,,1
4979,2556,2016-06-16,NORMAL,NONE,0,,,,,,,1
4980,2557,2016-06-08,NORMAL,NONE,0,,,,,,,1
4981,2558,2016-06-08,NORMAL,NONE,0,,,,,,,1
4982,2560,2016-09-06,NORMAL,NONE,0,,,,,,,1
4983,2561,2016-06-20,NORMAL,NONE,0,,,,,,,1
4984,2563,2016-06-10,NORMAL,NONE,0,,,,,,,1
4985,2565,2016-06-24,NORMAL,NONE,0,,,,,,,1
4986,2569,2016-06-17,NORMAL,NONE,0,,,,,,,1
4987,2573,2016-10-06,NORMAL,NONE,0,,,,,,,1
4988,2575,2016-09-28,NORMAL,NONE,0,,,,,,,1
4989,2578,2016-06-13,NORMAL,NONE,0,,,,,,,1
4990,2580,2016-11-12,NORMAL,NONE,0,,,,,,,1
4991,2585,2016-09-28,NORMAL,NONE,0,,,,,,,1
4992,2586,2016-09-09,NORMAL,NONE,0,,,,,,,1
4993,2589,2016-10-04,NORMAL,NONE,0,,,,,,,1
4994,2590,2016-06-12,NORMAL,NONE,0,,,,,,,1
4995,2597,2016-09-06,NORMAL,NONE,0,,,,,,,1
4996,2598,2016-11-16,NORMAL,NONE,0,,,,,,,1
4997,2601,2016-06-17,NORMAL,NONE,0,,,,,,,1
4998,2602,2016-09-14,NORMAL,NONE,0,,,,,,,1
4999,2605,2016-11-24,NORMAL,NONE,0,,,,,,,1
5000,2610,2016-09-20,NORMAL,NONE,0,,,,,,,1
5001,2611,2016-09-20,NORMAL,NONE,0,,,,,,,1
5002,2613,2016-08-31,NORMAL,NONE,0,,,,,,,1
5003,2616,2016-09-06,NORMAL,NONE,0,,,,,,,1
5004,2619,2016-09-19,NORMAL,NONE,0,,,,,,,1
5005,2622,2016-09-16,NORMAL,NONE,0,,,,,,,1
5006,2623,2016-09-02,NORMAL,NONE,0,,,,,,,1
5007,2624,2016-11-08,NORMAL,NONE,0,,,,,,,1
5008,2625,2016-10-17,NORMAL,NONE,0,,,,,,,1
5009,2626,2016-09-05,NORMAL,NONE,0,,,,,,,1
5010,2627,2016-09-23,NORMAL,NONE,0,,,,,,,1
5011,2630,2016-09-11,NORMAL,NONE,0,,,,,,,1
5012,2631,2016-09-05,NORMAL,NONE,0,,,,,,,1
5013,2632,2016-09-10,NORMAL,NONE,0,,,,,,,1
5014,2634,2016-09-11,NORMAL,NONE,0,,,,,,,1
5015,2635,2016-11-10,NORMAL,NONE,0,,,,,,,1
5016,2636,2016-11-14,NORMAL,NONE,0,,,,,,,1
5017,2637,2016-11-18,NORMAL,NONE,0,,,,,,,1
5018,2638,2016-09-05,NORMAL,NONE,0,,,,,,,1
5019,2639,2016-10-04,NORMAL,NONE,0,,,,,,,1
5020,2640,2016-09-13,NORMAL,NONE,0,,,,,,,1
5021,2641,2016-09-28,NORMAL,NONE,0,,,,,,,1
5022,2643,2016-11-24,NORMAL,NONE,0,,,,,,,1
5023,2648,2016-09-28,NORMAL,NONE,0,,,,,,,1
5024,2649,2016-09-09,NORMAL,NONE,0,,,,,,,1
5025,2651,2016-09-28,NORMAL,NONE,0,,,,,,,1
5026,2652,2016-11-09,NORMAL,NONE,0,,,,,,,1
5027,2653,2016-09-05,NORMAL,NONE,0,,,,,,,1
5028,2654,2016-09-20,NORMAL,NONE,0,,,,,,,1
5029,2655,2016-11-09,NORMAL,NONE,0,,,,,,,1
5030,2656,2016-09-10,NORMAL,NONE,0,,,,,,,1
5031,2657,2016-09-28,NORMAL,NONE,0,,,,,,,1
5032,2662,2016-09-05,NORMAL,NONE,0,,,,,,,1
5033,2663,2016-09-05,NORMAL,NONE,0,,,,,,,1
5034,2666,2016-09-06,NORMAL,NONE,0,,,,,,,1
5035,2667,2016-09-11,NORMAL,NONE,0,,,,,,,1
5036,2668,2016-08-26,NORMAL,NONE,0,,,,,,,1
5037,2670,2016-09-12,NORMAL,NONE,0,,,,,,,1
5038,2672,2016-09-28,NORMAL,NONE,0,,,,,,,1
5039,2673,2016-08-23,NORMAL,NONE,0,,,,,,,1
5040,2676,2016-09-06,NORMAL,NONE,0,,,,,,,1
5041,2677,2016-09-07,NORMAL,NONE,0,,,,,,,1
5042,2679,2016-11-01,NORMAL,NONE,0,,,,,,,1
5043,2680,2016-09-10,NORMAL,NONE,0,,,,,,,1
5044,2681,2016-09-05,NORMAL,NONE,0,,,,,,,1
5045,2682,2016-09-12,NORMAL,NONE,0,,,,,,,1
5046,2683,2016-09-28,NORMAL,NONE,0,,,,,,,1
5047,2684,2016-09-05,NORMAL,NONE,0,,,,,,,1
5048,2685,2016-11-24,NORMAL,NONE,0,,,,,,,1
5049,2687,2016-09-28,NORMAL,NONE,0,,,,,,,1
5050,2688,2016-11-13,NORMAL,NONE,0,,,,,,,1
5051,2690,2016-08-23,NORMAL,NONE,0,,,,,,,1
5052,2691,2016-09-05,NORMAL,NONE,0,,,,,,,1
5053,2692,2016-11-28,NORMAL,NONE,0,,,,,,,1
5054,2694,2016-09-06,NORMAL,NONE,0,,,,,,,1
5055,2697,2016-09-13,NORMAL,NONE,0,,,,,,,1
5056,2699,2016-11-26,NORMAL,NONE,0,,,,,,,1
5057,2700,2016-09-06,NORMAL,NONE,0,,,,,,,1
5058,2701,2016-09-14,NORMAL,NONE,0,,,,,,,1
5059,2702,2016-11-17,NORMAL,NONE,0,,,,,,,1
5060,2703,2016-11-08,NORMAL,NONE,0,,,,,,,1
5061,2705,2016-09-05,NORMAL,NONE,0,,,,,,,1
5062,2706,2016-09-07,NORMAL,NONE,0,,,,,,,1
5063,2707,2016-09-10,NORMAL,NONE,0,,,,,,,1
5064,2708,2016-09-02,NORMAL,NONE,0,,,,,,,1
5065,2711,2016-09-09,NORMAL,NONE,0,,,,,,,1
5066,2713,2016-09-06,NORMAL,NONE,0,,,,,,,1
5067,2714,2016-09-17,NORMAL,NONE,0,,,,,,,1
5068,2716,2016-09-11,NORMAL,NONE,0,,,,,,,1
5069,2717,2016-10-06,NORMAL,NONE,0,,,,,,,1
5070,2718,2016-09-02,NORMAL,NONE,0,,,,,,,1
5071,2720,2016-09-20,NORMAL,NONE,0,,,,,,,1
5072,2724,2016-09-05,NORMAL,NONE,0,,,,,,,1
5073,2729,2016-09-28,NORMAL,NONE,0,,,,,,,1
5074,2733,2016-08-26,NORMAL,NONE,0,,,,,,,1
5075,2735,2016-09-23,NORMAL,NONE,0,,,,,,,1
5076,2736,2016-09-20,NORMAL,NONE,0,,,,,,,1
5077,2737,2016-09-19,NORMAL,NONE,0,,,,,,,1
5078,2740,2016-09-14,NORMAL,NONE,0,,,,,,,1
5079,2743,2016-09-19,NORMAL,NONE,0,,,,,,,1
5080,2744,2016-09-28,NORMAL,NONE,0,,,,,,,1
5081,2745,2016-11-15,NORMAL,NONE,0,,,,,,,1
5082,2746,2016-09-15,NORMAL,NONE,0,,,,,,,1
5083,2748,2016-09-07,NORMAL,NONE,0,,,,,,,1
5084,2749,2016-09-10,NORMAL,NONE,0,,,,,,,1
5085,2750,2016-09-06,NORMAL,NONE,0,,,,,,,1
5086,2752,2016-11-08,NORMAL,NONE,0,,,,,,,1
5087,2755,2016-09-10,NORMAL,NONE,0,,,,,,,1
5088,2756,2016-09-13,NORMAL,NONE,0,,,,,,,1
5089,2757,2016-11-08,NORMAL,NONE,0,,,,,,,1
5090,2758,2016-09-10,NORMAL,NONE,0,,,,,,,1
5091,2761,2016-09-06,NORMAL,NONE,0,,,,,,,1
5092,2762,2016-09-28,NORMAL,NONE,0,,,,,,,1
5093,2763,2016-09-05,NORMAL,NONE,0,,,,,,,1
5094,2764,2016-09-05,NORMAL,NONE,0,,,,,,,1
5095,2765,2016-09-12,NORMAL,NONE,0,,,,,,,1
5096,2766,2016-09-07,NORMAL,NONE,0,,,,,,,1
5097,2767,2016-08-26,NORMAL,NONE,0,,,,,,,1
5098,2769,2016-09-05,NORMAL,NONE,0,,,,,,,1
5099,2770,2016-11-10,NORMAL,NONE,0,,,,,,,1
5100,2771,2016-11-12,NORMAL,NONE,0,,,,,,,1
5101,2772,2016-09-23,NORMAL,NONE,0,,,,,,,1
5102,2773,2016-11-17,NORMAL,NONE,0,,,,,,,1
5103,2774,2016-09-28,NORMAL,NONE,0,,,,,,,1
5104,2776,2016-09-05,NORMAL,NONE,0,,,,,,,1
5105,2777,2016-09-28,NORMAL,NONE,0,,,,,,,1
5106,2778,2016-09-02,NORMAL,NONE,0,,,,,,,1
5107,2779,2016-09-07,NORMAL,NONE,0,,,,,,,1
5108,2781,2016-09-23,NORMAL,NONE,0,,,,,,,1
5109,2787,2016-11-01,NORMAL,NONE,0,,,,,,,1
5110,2788,2016-09-06,NORMAL,NONE,0,,,,,,,1
5111,2790,2016-09-06,NORMAL,NONE,0,,,,,,,1
5112,2791,2016-09-06,NORMAL,NONE,0,,,,,,,1
5113,2792,2016-09-06,NORMAL,NONE,0,,,,,,,1
5114,2794,2016-09-23,NORMAL,NONE,0,,,,,,,1
5115,2796,2016-09-15,NORMAL,NONE,0,,,,,,,1
5116,2797,2016-11-13,NORMAL,NONE,0,,,,,,,1
5117,2798,2016-09-21,NORMAL,NONE,0,,,,,,,1
5118,2800,2016-09-05,NORMAL,NONE,0,,,,,,,1
5119,2802,2016-11-28,NORMAL,NONE,0,,,,,,,1
5120,2804,2016-09-23,NORMAL,NONE,0,,,,,,,1
5121,2805,2016-09-29,NORMAL,NONE,0,,,,,,,1
5122,2809,2016-11-10,NORMAL,NONE,0,,,,,,,1
5123,2810,2016-08-26,NORMAL,NONE,0,,,,,,,1
5124,2811,2016-09-06,NORMAL,NONE,0,,,,,,,1
5125,2813,2016-09-16,NORMAL,NONE,0,,,,,,,1
5126,2814,2016-09-09,NORMAL,NONE,0,,,,,,,1
5127,2817,2016-09-06,NORMAL,NONE,0,,,,,,,1
5128,2819,2016-09-09,NORMAL,NONE,0,,,,,,,1
5129,2820,2016-09-28,NORMAL,NONE,0,,,,,,,1
5130,2822,2016-08-26,NORMAL,NONE,0,,,,,,,1
5131,2826,2016-09-07,NORMAL,NONE,0,,,,,,,1
5132,2827,2016-09-09,NORMAL,NONE,0,,,,,,,1
5133,2828,2016-10-06,NORMAL,NONE,0,,,,,,,1
5134,2829,2016-09-12,NORMAL,NONE,0,,,,,,,1
5135,2834,2016-09-07,NORMAL,NONE,0,,,,,,,1
5136,2835,2016-09-06,NORMAL,NONE,0,,,,,,,1
5137,2836,2016-09-06,NORMAL,NONE,0,,,,,,,1
5138,2838,2016-09-23,NORMAL,NONE,0,,,,,,,1
5139,2840,2016-08-26,NORMAL,NONE,0,,,,,,,1
5140,2842,2016-09-05,NORMAL,NONE,0,,,,,,,1
5141,2843,2016-08-26,NORMAL,NONE,0,,,,,,,1
5142,2847,2016-11-28,NORMAL,NONE,0,,,,,,,1
5143,2848,2016-11-19,NORMAL,NONE,0,,,,,,,1
5144,2849,2016-09-10,NORMAL,NONE,0,,,,,,,1
5145,2850,2016-09-23,NORMAL,NONE,0,,,,,,,1
5146,2851,2016-11-26,NORMAL,NONE,0,,,,,,,1
5147,2852,2016-09-10,NORMAL,NONE,0,,,,,,,1
5148,2853,2016-09-20,NORMAL,NONE,0,,,,,,,1
5149,2856,2016-09-12,NORMAL,NONE,0,,,,,,,1
5150,2857,2016-09-21,NORMAL,NONE,0,,,,,,,1
5151,2858,2016-09-12,NORMAL,NONE,0,,,,,,,1
5152,2859,2016-09-12,NORMAL,NONE,0,,,,,,,1
5153,2860,2016-09-06,NORMAL,NONE,0,,,,,,,1
5154,2861,2016-08-26,NORMAL,NONE,0,,,,,,,1
5155,2862,2016-10-06,NORMAL,NONE,0,,,,,,,1
5156,2863,2016-09-09,NORMAL,NONE,0,,,,,,,1
5157,2865,2016-09-28,NORMAL,NONE,0,,,,,,,1
5158,2866,2016-11-09,NORMAL,NONE,0,,,,,,,1
5159,2867,2016-11-14,NORMAL,NONE,0,,,,,,,1
5160,2870,2016-09-28,NORMAL,NONE,0,,,,,,,1
5161,2871,2016-09-07,NORMAL,NONE,0,,,,,,,1
5162,2872,2016-09-07,NORMAL,NONE,0,,,,,,,1
5163,2873,2016-09-03,NORMAL,NONE,0,,,,,,,1
5164,2874,2016-09-06,NORMAL,NONE,0,,,,,,,1
5165,2877,2016-09-07,NORMAL,NONE,0,,,,,,,1
5166,2878,2016-09-17,NORMAL,NONE,0,,,,,,,1
5167,2879,2016-09-06,NORMAL,NONE,0,,,,,,,1
5168,2880,2016-09-28,NORMAL,NONE,0,,,,,,,1
5169,2881,2016-09-05,NORMAL,NONE,0,,,,,,,1
5170,2882,2016-09-09,NORMAL,NONE,0,,,,,,,1
5171,2884,2016-09-16,NORMAL,NONE,0,,,,,,,1
5172,2890,2016-09-10,NORMAL,NONE,0,,,,,,,1
5173,2892,2016-09-21,NORMAL,NONE,0,,,,,,,1
5174,2896,2016-10-10,NORMAL,NONE,0,,,,,,,1
5175,2897,2016-09-06,NORMAL,NONE,0,,,,,,,1
5176,2899,2016-09-12,NORMAL,NONE,0,,,,,,,1
5177,2900,2016-09-02,NORMAL,NONE,0,,,,,,,1
5178,2902,2016-11-16,NORMAL,NONE,0,,,,,,,1
5179,2903,2016-09-10,NORMAL,NONE,0,,,,,,,1
5180,2905,2016-09-05,NORMAL,NONE,0,,,,,,,1
5181,2907,2016-09-06,NORMAL,NONE,0,,,,,,,1
5182,2909,2016-09-14,NORMAL,NONE,0,,,,,,,1
5183,2911,2016-09-12,NORMAL,NONE,0,,,,,,,1
5184,2913,2016-09-10,NORMAL,NONE,0,,,,,,,1
5185,2914,2016-09-09,NORMAL,NONE,0,,,,,,,1
5186,2916,2016-10-19,NORMAL,NONE,0,,,,,,,1
5187,2918,2016-11-10,NORMAL,NONE,0,,,,,,,1
5188,2919,2016-11-26,NORMAL,NONE,0,,,,,,,1
5189,2921,2016-11-10,NORMAL,NONE,0,,,,,,,1
5190,2922,2016-11-28,NORMAL,NONE,0,,,,,,,1
5191,2924,2016-11-07,NORMAL,NONE,0,,,,,,,1
5192,2925,2016-11-22,NORMAL,NONE,0,,,,,,,1
5193,2929,2016-11-09,NORMAL,NONE,0,,,,,,,1
5194,2952,2016-11-15,NORMAL,NONE,0,,,,,,,1
5195,2960,2016-11-01,NORMAL,NONE,0,,,,,,,1
5196,2965,2016-11-01,NORMAL,NONE,0,,,,,,,1
5197,2967,2016-11-18,NORMAL,NONE,0,,,,,,,1
5198,2979,2016-11-14,NORMAL,NONE,0,,,,,,,1
5199,2984,2016-11-01,NORMAL,NONE,0,,,,,,,1
5200,2986,2016-11-14,NORMAL,NONE,0,,,,,,,1
5201,2988,2016-11-26,NORMAL,NONE,0,,,,,,,1
5202,2992,2016-10-17,NORMAL,NONE,0,,,,,,,1
5203,2995,2016-11-15,NORMAL,NONE,0,,,,,,,1
5204,2997,2016-11-01,NORMAL,NONE,0,,,,,,,1
5205,2999,2016-11-28,NORMAL,NONE,0,,,,,,,1
5206,3001,2016-11-16,NORMAL,NONE,0,,,,,,,1
5207,3002,2016-11-14,NORMAL,NONE,0,,,,,,,1
5208,3010,2016-11-28,NORMAL,NONE,0,,,,,,,1
5209,3017,2016-10-17,NORMAL,NONE,0,,,,,,,1
5210,3029,2016-11-10,NORMAL,NONE,0,,,,,,,1
5211,3033,2016-11-09,NORMAL,NONE,0,,,,,,,1
5212,3038,2016-11-14,NORMAL,NONE,0,,,,,,,1
5213,3041,2016-10-17,NORMAL,NONE,0,,,,,,,1
5214,3057,2016-11-14,NORMAL,NONE,0,,,,,,,1
5215,3069,2016-11-15,NORMAL,NONE,0,,,,,,,1
5216,3078,2016-11-18,NORMAL,NONE,0,,,,,,,1
5217,3084,2016-11-10,NORMAL,NONE,0,,,,,,,1
5218,3102,2016-11-01,NORMAL,NONE,0,,,,,,,1
5219,3106,2016-11-28,NORMAL,NONE,0,,,,,,,1
5220,3115,2016-11-28,NORMAL,NONE,0,,,,,,,1
5221,3243,2013-09-10,NORMAL,NONE,0,,,,,,,2
5222,3245,2013-03-01,NORMAL,NONE,0,,,,,,,3
5223,3247,2014-03-22,NORMAL,NONE,0,,,,,,,4
5224,3249,2015-04-08,NORMAL,NONE,0,,,,,,,5
5225,3250,2015-04-02,NORMAL,NONE,0,,,,,,,2
5226,3251,2015-04-06,NORMAL,NONE,0,,,,,,,5
5227,3252,2014-03-12,NORMAL,NONE,0,,,,,,,4
5228,3254,2012-09-18,NORMAL,NONE,0,,,,,,,2
5229,3255,2014-11-28,NORMAL,NONE,0,,,,,,,4
5230,3256,2015-04-14,NORMAL,NONE,0,,,,,,,5
5231,3257,2015-04-02,NORMAL,NONE,0,,,,,,,5
5232,3257,2015-11-10,NORMAL,NONE,0,,,,,,,6
5233,3258,2013-03-27,NORMAL,NONE,0,,,,,,,3
5234,3259,2012-06-07,NORMAL,NONE,0,,,,,,,2
5235,3260,2014-03-13,NORMAL,NONE,0,,,,,,,4
5236,3261,2014-03-10,NORMAL,NONE,0,,,,,,,4
5237,3262,2013-02-22,NORMAL,NONE,0,,,,,,,3
5238,3263,2015-04-06,NORMAL,NONE,0,,,,,,,5
5239,3264,2013-09-05,NORMAL,NONE,0,,,,,,,3
5240,3265,2014-03-31,NORMAL,NONE,0,,,,,,,4
5241,3265,2015-08-21,NORMAL,NONE,0,,,,,,,5
5242,3266,2013-07-19,NORMAL,NONE,0,,,,,,,3
5243,3267,2014-06-10,NORMAL,NONE,0,,,,,,,4
5244,3268,2015-04-08,NORMAL,NONE,0,,,,,,,5
5245,3269,2014-08-30,NORMAL,NONE,0,,,,,,,6
5246,3270,2014-09-09,NORMAL,NONE,0,,,,,,,4
5247,3271,2014-03-12,NORMAL,NONE,0,,,,,,,4
5248,3272,2014-06-27,NORMAL,NONE,0,,,,,,,5
5249,3273,2015-04-01,NORMAL,NONE,0,,,,,,,5
5250,3274,2015-04-08,NORMAL,NONE,0,,,,,,,5
5251,3275,2014-03-15,NORMAL,NONE,0,,,,,,,4
5252,3276,2014-06-08,NORMAL,NONE,0,,,,,,,6
5253,3277,2013-06-30,NORMAL,NONE,0,,,,,,,3
5254,3278,2013-02-28,NORMAL,NONE,0,,,,,,,3
5255,3279,2013-09-18,NORMAL,NONE,0,,,,,,,3
5256,3281,2015-04-05,NORMAL,NONE,0,,,,,,,5
5259,3282,2013-09-10,NORMAL,NONE,0,,,,,,,3
5260,3283,2013-09-13,NORMAL,NONE,0,,,,,,,3
5261,3283,2015-10-03,NORMAL,NONE,0,,,,,,,4
5262,3284,2013-11-25,NORMAL,NONE,0,,,,,,,3
5263,3284,2015-09-07,NORMAL,NONE,0,,,,,,,4
5264,3286,2015-04-10,NORMAL,NONE,0,,,,,,,4
5265,3287,2014-03-10,NORMAL,NONE,0,,,,,,,4
5266,3288,2013-11-28,NORMAL,NONE,0,,,,,,,2
5267,3289,2014-06-14,NORMAL,NONE,0,,,,,,,4
5268,3290,2013-09-10,NORMAL,NONE,0,,,,,,,4
5269,3291,2013-09-13,NORMAL,NONE,0,,,,,,,3
5270,3292,2015-06-30,NORMAL,NONE,0,,,,,,,5
5271,3293,2014-12-02,NORMAL,NONE,0,,,,,,,4
5272,3294,2015-04-18,NORMAL,NONE,0,,,,,,,4
5273,3295,2014-06-05,NORMAL,NONE,0,,,,,,,3
5274,3297,2015-03-30,NORMAL,NONE,0,,,,,,,4
5275,3298,2014-03-12,NORMAL,NONE,0,,,,,,,3
5276,3299,2014-09-20,NORMAL,NONE,0,,,,,,,3
5277,3300,2014-06-13,NORMAL,NONE,0,,,,,,,4
5278,3301,2014-11-08,NORMAL,NONE,0,,,,,,,4
5279,3302,2014-03-14,NORMAL,NONE,0,,,,,,,3
5280,3303,2014-03-13,NORMAL,NONE,0,,,,,,,4
5281,3304,2013-11-18,NORMAL,NONE,0,,,,,,,3
5282,3305,2013-09-10,NORMAL,NONE,0,,,,,,,2
5283,3306,2014-11-22,NORMAL,NONE,0,,,,,,,4
5284,3307,2011-11-21,NORMAL,NONE,0,,,,,,,1
5285,3308,2014-11-09,NORMAL,NONE,0,,,,,,,5
5286,3309,2014-09-10,NORMAL,NONE,0,,,,,,,3
5287,3310,2014-06-01,NORMAL,NONE,0,,,,,,,4
5288,3311,2015-04-06,NORMAL,NONE,0,,,,,,,4
5289,3312,2015-04-05,NORMAL,NONE,0,,,,,,,4
5290,3313,2013-02-28,NORMAL,NONE,0,,,,,,,3
5291,3314,2014-11-15,NORMAL,NONE,0,,,,,,,4
5292,3316,2013-09-26,NORMAL,NONE,0,,,,,,,3
5293,3317,2013-10-09,NORMAL,NONE,0,,,,,,,4
5294,3318,2014-11-26,NORMAL,NONE,0,,,,,,,4
5295,3319,2015-04-07,NORMAL,NONE,0,,,,,,,4
5296,3320,2014-06-11,NORMAL,NONE,0,,,,,,,4
5297,3321,2014-06-18,NORMAL,NONE,0,,,,,,,4
5298,3322,2014-06-08,NORMAL,NONE,0,,,,,,,4
5299,3323,2013-03-06,NORMAL,NONE,0,,,,,,,2
5300,3324,2011-09-01,NORMAL,NONE,0,,,,,,,1
5301,3325,2014-06-13,NORMAL,NONE,0,,,,,,,4
5302,3326,2013-11-15,NORMAL,NONE,0,,,,,,,2
5303,3327,2014-03-02,NORMAL,NONE,0,,,,,,,3
5304,3328,2013-12-02,NORMAL,NONE,0,,,,,,,2
5305,3329,2014-11-20,NORMAL,NONE,0,,,,,,,4
5306,3329,2015-11-19,NORMAL,NONE,0,,,,,,,5
5307,3332,2013-02-28,NORMAL,NONE,0,,,,,,,2
5308,3333,2015-04-08,NORMAL,NONE,0,,,,,,,4
5309,3334,2015-04-03,NORMAL,NONE,0,,,,,,,3
5310,3335,2014-11-11,NORMAL,NONE,0,,,,,,,3
5311,3336,2014-03-26,NORMAL,NONE,0,,,,,,,3
5312,3337,2013-09-10,NORMAL,NONE,0,,,,,,,2
5313,3338,2015-04-11,NORMAL,NONE,0,,,,,,,3
5314,3339,2014-03-05,NORMAL,NONE,0,,,,,,,3
5315,3340,2015-04-07,NORMAL,NONE,0,,,,,,,4
5316,3341,2015-04-06,NORMAL,NONE,0,,,,,,,4
5317,3342,2013-03-27,NORMAL,NONE,0,,,,,,,2
5318,3343,2015-07-12,NORMAL,NONE,0,,,,,,,4
5319,3344,2014-11-21,NORMAL,NONE,0,,,,,,,4
5320,3345,2014-09-15,NORMAL,NONE,0,,,,,,,3
5321,3346,2014-11-11,NORMAL,NONE,0,,,,,,,3
5322,3347,2015-04-05,NORMAL,NONE,0,,,,,,,4
5323,3347,2016-03-01,NORMAL,NONE,0,,,,,,,5
5324,3348,2013-03-01,NORMAL,NONE,0,,,,,,,3
5325,3349,2014-11-15,NORMAL,NONE,0,,,,,,,3
5326,3349,2015-11-20,NORMAL,NONE,0,,,,,,,4
5327,3350,2014-03-09,NORMAL,NONE,0,,,,,,,3
5328,3351,2013-09-10,NORMAL,NONE,0,,,,,,,2
5329,3352,2014-11-19,NORMAL,NONE,0,,,,,,,3
5330,3352,2015-11-18,NORMAL,NONE,0,,,,,,,4
5331,3353,2014-11-26,NORMAL,NONE,0,,,,,,,3
5332,3353,2015-11-25,NORMAL,NONE,0,,,,,,,4
5333,3354,2014-06-10,NORMAL,NONE,0,,,,,,,3
5334,3355,2015-07-21,NORMAL,NONE,0,,,,,,,4
