ServKey,CowKey,servDate,servType,Sire,Technician
5480,7374, 10/06/15,AI,,
5481,7375, 10/06/15,AI,,
5482,7375, 01/10/15,AI,,
5483,7375, 01/04/16,AI,,
5484,7375, 01/01/16,AI,,
5485,7377, 11/06/16,AI,,
5486,7377, 10/06/15,AI,,
5487,7378, 10/06/15,AI,,
5488,7380, 10/06/15,AI,,
5489,7380, 01/10/15,AI,,
5490,7380, 01/01/16,AI,,
5491,7384, 11/06/16,AI,,
5492,7384, 10/06/15,AI,,
5493,7385, 11/06/16,AI,,
5494,7385, 10/06/15,AI,,
5495,7386, 10/06/15,AI,,
5496,7387, 11/06/16,AI,,
5497,7387, 10/06/15,AI,,
5498,7388, 10/06/15,AI,,
5499,7389, 11/06/16,AI,,
5500,7389, 10/06/15,AI,,
5501,7390, 10/06/15,AI,,
5502,7391, 11/06/16,AI,,
5503,7391, 10/06/15,AI,,
5504,7392, 11/06/16,AI,,
5505,7392, 10/06/15,AI,,
5506,7393, 11/06/16,AI,,
5507,7393, 10/06/15,AI,,
5508,7395, 11/06/16,AI,,
5509,7395, 10/06/15,AI,,
5510,7396, 11/06/16,AI,,
5511,7396, 10/06/15,AI,,
5512,7397, 11/06/16,AI,,
5513,7397, 10/06/15,AI,,
5514,7398, 11/06/16,AI,,
5515,7398, 10/06/15,AI,,
5516,7399, 10/06/15,AI,,
5517,7400, 11/06/16,AI,,
5518,7400, 10/06/15,AI,,
5519,7401, 10/06/15,AI,,
5520,7402, 11/06/16,AI,,
5521,7402, 10/06/15,AI,,
5522,7403, 11/06/16,AI,,
5523,7403, 10/06/15,AI,,
5524,7403, 01/01/16,AI,,
5525,7404, 10/06/15,AI,,
5526,7405, 11/06/16,AI,,
5527,7405, 10/06/15,AI,,
5528,7406, 23/03/16,AI,,
5529,7406, 10/06/15,AI,,
5530,7407, 23/03/16,AI,,
5531,7407, 10/06/15,AI,,
5532,7408, 11/06/16,AI,,
5533,7408, 10/06/15,AI,,
5534,7409, 11/06/16,AI,,
5535,7409, 10/06/15,AI,,
5536,7410, 11/06/16,AI,,
5537,7410, 10/06/15,AI,,
5538,7411, 10/06/15,AI,,
5539,7411, 01/10/15,AI,,
5540,7411, 01/01/16,AI,,
5541,7413, 10/06/15,AI,,
5542,7413, 01/10/15,AI,,
5543,7413, 01/04/16,AI,,
5544,7413, 01/01/16,AI,,
5545,7414, 11/06/16,AI,,
5546,7414, 10/06/15,AI,,
5547,7415, 11/06/16,AI,,
5548,7415, 10/06/15,AI,,
5549,7415, 01/01/16,AI,,
5550,7416, 10/06/15,AI,,
5551,7417, 11/06/16,AI,,
5552,7417, 10/06/15,AI,,
5553,7418, 10/06/15,AI,,
5554,7419, 11/06/16,AI,,
5555,7419, 10/06/15,AI,,
5556,7421, 10/06/15,AI,,
5557,7422, 11/06/16,AI,,
5558,7422, 10/06/15,AI,,
5559,7423, 11/06/16,AI,,
5560,7423, 10/06/15,AI,,
5561,7425, 11/06/16,AI,,
5562,7425, 10/06/15,AI,,
5563,7426, 11/06/16,AI,,
5564,7426, 10/06/15,AI,,
5565,7427, 10/06/15,AI,,
5566,7428, 11/06/16,AI,,
5567,7428, 10/06/15,AI,,
5568,7429, 11/06/16,AI,,
5569,7429, 10/06/15,AI,,
5570,7431, 10/06/15,AI,,
5571,7432, 11/06/16,AI,,
5572,7432, 10/06/15,AI,,
5573,7435, 11/06/16,AI,,
5574,7435, 10/06/15,AI,,
5575,7436, 10/06/15,AI,,
5576,7436, 01/10/15,AI,,
5577,7436, 01/04/16,AI,,
5578,7436, 01/01/16,AI,,
5579,7438, 11/06/16,AI,,
5580,7438, 10/06/15,AI,,
5581,7439, 11/06/16,AI,,
5582,7439, 10/06/15,AI,,
5583,7440, 26/07/16,AI,,
5584,7440, 10/06/15,AI,,
5585,7442, 11/06/16,AI,,
5586,7442, 10/06/15,AI,,
5587,7443, 10/06/15,AI,,
5588,7444, 10/06/16,AI,,
5589,7444, 10/06/15,AI,,
5590,7444, 01/10/15,AI,,
5591,7444, 01/01/16,AI,,
5592,7445, 10/06/16,AI,,
5593,7445, 10/06/15,AI,,
5594,7446, 10/06/15,AI,,
5595,7446, 01/04/16,AI,,
5596,7449, 11/06/16,AI,,
5597,7449, 10/06/15,AI,,
5598,7450, 10/06/15,AI,,
5599,7450, 01/10/15,AI,,
5600,7450, 01/04/16,AI,,
5601,7450, 01/01/16,AI,,
5602,7451, 11/06/16,AI,,
5603,7451, 10/06/15,AI,,
5604,7452, 11/06/16,AI,,
5605,7452, 10/06/15,AI,,
5606,7454, 10/06/15,AI,,
5607,7455, 10/06/15,AI,,
5608,7455, 01/10/15,AI,,
5609,7455, 01/04/16,AI,,
5610,7455, 01/01/16,AI,,
5611,7456, 11/06/16,AI,,
5612,7456, 10/06/15,AI,,
5613,7458, 11/06/16,AI,,
5614,7458, 10/06/15,AI,,
5615,7459, 10/06/15,AI,,
5616,7459, 01/04/16,AI,,
5617,7459, 01/01/16,AI,,
5618,7460, 10/06/15,AI,,
5619,7461, 10/06/15,AI,,
5620,7462, 11/06/16,AI,,
5621,7462, 10/06/15,AI,,
5622,7464, 11/06/16,AI,,
5623,7464, 10/06/15,AI,,
5624,7466, 10/06/15,AI,,
5625,7466, 01/10/15,AI,,
5626,7466, 01/04/16,AI,,
5627,7466, 01/01/16,AI,,
5628,7468, 11/06/16,AI,,
5629,7468, 10/06/15,AI,,
5630,7469, 10/06/15,AI,,
5631,7472, 10/06/15,AI,,
5632,7472, 01/10/15,AI,,
5633,7472, 01/04/16,AI,,
5634,7472, 01/01/16,AI,,
5635,7473, 10/06/15,AI,,
5636,7473, 01/06/16,AI,,
5637,7474, 11/06/16,AI,,
5638,7474, 10/06/15,AI,,
5639,7475, 10/06/15,AI,,
5640,7476, 11/06/16,AI,,
5641,7476, 10/06/15,AI,,
5642,7477, 10/06/15,AI,,
5643,7477, 01/10/15,AI,,
5644,7477, 01/04/16,AI,,
5645,7477, 01/01/16,AI,,
5646,7478, 11/06/16,AI,,
5647,7478, 10/06/15,AI,,
5648,7479, 11/06/16,AI,,
5649,7479, 10/06/15,AI,,
5650,7480, 11/06/16,AI,,
5651,7480, 10/06/15,AI,,
5652,7484, 11/06/16,AI,,
5653,7484, 10/06/15,AI,,
5654,7485, 11/06/16,AI,,
5655,7485, 10/06/15,AI,,
5656,7486, 11/06/16,AI,,
5657,7486, 10/06/15,AI,,
5658,7487, 11/06/16,AI,,
5659,7487, 10/06/15,AI,,
5660,7488, 10/06/15,AI,,
5661,7488, 01/01/16,AI,,
5662,7489, 11/06/16,AI,,
5663,7489, 10/06/15,AI,,
5664,7490, 11/06/16,AI,,
5665,7490, 10/06/15,AI,,
5666,7491, 10/06/15,AI,,
5667,7491, 01/10/15,AI,,
5668,7491, 01/04/16,AI,,
5669,7491, 01/01/16,AI,,
5670,7492, 11/06/16,AI,,
5671,7492, 10/06/15,AI,,
5672,7493, 10/06/15,AI,,
5673,7493, 01/10/15,AI,,
5674,7493, 01/04/16,AI,,
5675,7493, 01/01/16,AI,,
5676,7495, 11/06/16,AI,,
5677,7495, 10/06/15,AI,,
5678,7496, 10/06/15,AI,,
5679,7497, 01/02/15,AI,,
5680,7499, 24/10/13,AI,,
5681,7501, 01/01/14,AI,,
5682,7508, 26/07/16,AI,,
5683,7514, 10/06/14,AI,,
5684,7516, 11/06/16,AI,,
5685,7519, 12/08/14,AI,,
5686,7519, 01/01/15,AI,,
5687,7540, 11/06/16,AI,,
5688,7542, 11/06/16,AI,,
5689,7554, 11/06/16,AI,,
5690,7555, 11/06/16,AI,,
5691,7556, 11/06/16,AI,,
5692,7557, 11/06/16,AI,,
5693,7558, 11/06/16,AI,,
5694,7559, 11/06/16,AI,,
5695,7560, 11/06/16,AI,,
5696,7561, 11/06/16,AI,,
5697,7562, 10/06/15,AI,,
5698,7563, 11/06/16,AI,,
5699,7564, 11/06/16,AI,,
5700,7566, 11/06/16,AI,,
5701,7567, 11/06/16,AI,,
5702,7568, 11/06/16,AI,,
5703,7569, 11/06/16,AI,,
5704,7570, 11/06/16,AI,,
5705,7571, 11/06/16,AI,,
5706,7572, 11/06/16,AI,,
5707,7573, 11/06/16,AI,,
5708,7574, 11/06/16,AI,,
5709,7575, 11/06/16,AI,,
5710,7576, 10/06/15,AI,,
5711,7576, 01/04/16,AI,,
5712,7576, 01/01/16,AI,,
5713,7577, 11/06/16,AI,,
5714,7578, 11/06/16,AI,,
5715,7579, 11/06/16,AI,,
5716,7580, 11/06/16,AI,,
5717,7581, 11/06/16,AI,,
5718,7582, 11/06/16,AI,,
5719,7583, 10/06/15,AI,,
5720,7583, 01/01/16,AI,,
5721,7584, 11/06/16,AI,,
5722,7585, 11/06/16,AI,,
5723,7586, 11/06/16,AI,,
5724,7587, 11/06/16,AI,,
5725,7588, 11/06/16,AI,,
5726,7589, 01/01/16,AI,,
5727,7590, 11/06/16,AI,,
5728,7591, 11/06/16,AI,,
5729,7592, 11/06/16,AI,,
5730,7594, 10/06/15,AI,,
5731,7594, 01/01/16,AI,,
5732,7595, 11/06/16,AI,,
5733,7596, 11/06/16,AI,,
5734,7597, 11/06/16,AI,,
5735,7598, 11/06/16,AI,,
5736,7599, 01/01/16,AI,,
5737,7601, 11/06/16,AI,,
5738,7610, 01/01/16,AI,,
5739,7611, 26/07/16,AI,,
5740,7613, 01/01/16,AI,,
5741,7615, 01/04/16,AI,,
5742,7615, 01/01/16,AI,,
5743,7616, 01/01/16,AI,,
5744,7617, 01/01/16,AI,,
5745,7618, 01/04/16,AI,,
5746,7618, 01/01/16,AI,,
5747,7619, 01/01/16,AI,,
5748,7620, 01/01/16,AI,,
5749,7621, 01/04/16,AI,,
5750,7621, 01/01/16,AI,,
5751,7622, 01/01/16,AI,,
5752,7623, 01/01/16,AI,,
5753,7624, 01/01/16,AI,,
5754,7625, 01/04/16,AI,,
5755,7625, 01/01/16,AI,,
5756,7626, 01/04/16,AI,,
5757,7626, 01/01/16,AI,,
5758,7627, 10/06/16,AI,,
5759,7627, 01/01/16,AI,,
5760,7628, 01/04/16,AI,,
5761,7628, 01/01/16,AI,,
5762,7629, 01/01/16,AI,,
5763,7630, 01/01/16,AI,,
5764,7631, 01/04/16,AI,,
5765,7631, 01/01/16,AI,,
5766,7632, 01/04/16,AI,,
5767,7632, 01/01/16,AI,,
5768,7633, 01/01/16,AI,,
5769,7634, 01/04/16,AI,,
5770,7634, 01/01/16,AI,,
5771,7635, 01/01/16,AI,,
5772,7636, 01/01/16,AI,,
5773,7637, 01/01/16,AI,,
5774,7638, 01/01/16,AI,,
5775,7639, 01/01/16,AI,,
5776,7640, 01/01/16,AI,,
5777,7641, 01/01/16,AI,,
5778,7642, 01/01/16,AI,,
5779,7643, 01/01/16,AI,,
5780,7644, 10/06/16,AI,,
5781,7644, 01/01/16,AI,,
5782,7645, 01/01/16,AI,,
5783,7646, 01/01/16,AI,,
5784,7647, 01/04/16,AI,,
5785,7647, 01/01/16,AI,,
5786,7648, 01/04/16,AI,,
5787,7648, 01/01/16,AI,,
5788,7649, 01/01/16,AI,,
5789,7650, 10/06/16,AI,,
5790,7650, 01/01/16,AI,,
5791,7651, 01/04/16,AI,,
5792,7651, 01/01/16,AI,,
5793,7652, 01/04/16,AI,,
5794,7652, 01/01/16,AI,,
5795,7653, 01/04/16,AI,,
5796,7653, 01/01/16,AI,,
5797,7654, 01/04/16,AI,,
5798,7654, 01/01/16,AI,,
5799,7655, 01/01/16,AI,,
5800,7656, 01/01/16,AI,,
5801,7657, 01/01/16,AI,,
5802,7658, 01/04/16,AI,,
5803,7658, 01/01/16,AI,,
5804,7659, 01/01/16,AI,,
5805,7660, 01/01/16,AI,,
5806,7661, 10/06/16,AI,,
5807,7661, 01/01/16,AI,,
5808,7662, 01/04/16,AI,,
5809,7662, 01/01/16,AI,,
5810,7663, 01/01/16,AI,,
5811,7667, 01/04/16,AI,,
5812,7667, 01/01/16,AI,,
5813,7668, 01/01/16,AI,,
5814,7669, 01/01/16,AI,,
5815,7670, 01/01/16,AI,,
5816,7671, 01/01/16,AI,,
5817,7672, 01/01/16,AI,,
5818,7673, 01/04/16,AI,,
5819,7673, 01/01/16,AI,,
5820,7674, 01/01/16,AI,,
5821,7675, 01/04/16,AI,,
5822,7675, 01/01/16,AI,,
5823,7676, 01/01/16,AI,,
5824,7677, 01/01/16,AI,,
5825,7678, 01/01/16,AI,,
5826,7679, 01/04/16,AI,,
5827,7679, 01/01/16,AI,,
5828,7680, 10/06/16,AI,,
5829,7680, 01/01/16,AI,,
5830,7681, 01/04/16,AI,,
5831,7681, 01/01/16,AI,,
5832,7682, 01/01/16,AI,,
5833,7683, 01/04/16,AI,,
5834,7683, 01/01/16,AI,,
5835,7684, 01/04/16,AI,,
5836,7684, 01/01/16,AI,,
5837,7685, 01/04/16,AI,,
5838,7685, 01/01/16,AI,,
5839,7686, 01/04/16,AI,,
5840,7686, 01/01/16,AI,,
5841,7687, 01/04/16,AI,,
5842,7687, 01/01/16,AI,,
5843,7688, 01/04/16,AI,,
5844,7688, 01/01/16,AI,,
5845,7690, 01/01/16,AI,,
5846,7691, 01/04/16,AI,,
5847,7691, 01/01/16,AI,,
5848,7692, 01/04/16,AI,,
5849,7692, 01/01/16,AI,,
5850,7694, 01/01/16,AI,,
5851,7695, 01/01/16,AI,,
5852,7696, 01/01/16,AI,,
5853,7697, 10/06/16,AI,,
5854,7697, 01/01/16,AI,,
5855,7698, 01/04/16,AI,,
5856,7698, 01/01/16,AI,,
5857,7699, 01/01/16,AI,,
5858,7700, 01/04/16,AI,,
5859,7700, 01/01/16,AI,,
5860,7701, 01/01/16,AI,,
5861,7702, 01/01/16,AI,,
5862,7703, 01/01/16,AI,,
5863,7704, 01/01/16,AI,,
5864,7705, 01/01/16,AI,,
5865,7706, 01/01/16,AI,,
5866,7707, 01/04/16,AI,,
5867,7707, 01/01/16,AI,,
5868,7708, 10/06/16,AI,,
5869,7708, 01/01/16,AI,,
5870,7709, 10/06/16,AI,,
5871,7709, 01/01/16,AI,,
5872,7710, 01/01/16,AI,,
5873,7711, 01/04/16,AI,,
5874,7711, 01/01/16,AI,,
5875,7712, 01/01/16,AI,,
5876,7713, 10/06/16,AI,,
5877,7713, 01/01/16,AI,,
5878,7715, 10/06/16,AI,,
5879,7715, 01/01/16,AI,,
5880,7716, 10/06/16,AI,,
5881,7716, 01/01/16,AI,,
5882,7717, 10/06/16,AI,,
5883,7717, 01/01/16,AI,,
5884,7718, 01/01/16,AI,,
5885,7719, 01/01/16,AI,,
5886,7720, 01/01/16,AI,,
5887,7721, 10/06/16,AI,,
5888,7721, 01/01/16,AI,,
5889,7722, 10/06/16,AI,,
5890,7722, 01/01/16,AI,,
5891,7723, 01/01/16,AI,,
5892,7724, 01/01/16,AI,,
5893,7725, 01/01/16,AI,,
5894,7726, 01/01/16,AI,,
5895,7727, 01/01/16,AI,,
5896,7728, 01/01/16,AI,,
5897,7729, 10/06/16,AI,,
5898,7729, 01/01/16,AI,,
5899,7730, 01/01/16,AI,,
5900,7731, 01/04/16,AI,,
5901,7731, 01/01/16,AI,,
5902,7732, 10/06/16,AI,,
5903,7732, 01/01/16,AI,,
5904,7733, 01/01/16,AI,,
5905,7734, 01/01/16,AI,,
5906,7735, 01/01/16,AI,,
5907,7736, 10/06/16,AI,,
5908,7736, 01/01/16,AI,,
5909,7737, 01/01/16,AI,,
5910,7738, 01/01/16,AI,,
5911,7739, 01/01/16,AI,,
5912,7740, 01/04/16,AI,,
5913,7740, 01/01/16,AI,,
5914,7741, 01/01/16,AI,,
5915,7742, 01/01/16,AI,,
5916,7744, 10/06/16,AI,,
5917,7744, 01/01/16,AI,,
5918,7745, 01/04/16,AI,,
5919,7745, 01/01/16,AI,,
5920,7746, 01/01/16,AI,,
5921,7747, 01/01/16,AI,,
5922,7748, 01/01/16,AI,,
5923,7749, 01/01/16,AI,,
5924,7750, 10/06/16,AI,,
5925,7750, 01/01/16,AI,,
5926,7751, 01/01/16,AI,,
5927,7752, 01/01/16,AI,,
5928,7753, 01/04/16,AI,,
5929,7753, 01/01/16,AI,,
5930,7754, 01/04/16,AI,,
5931,7754, 01/01/16,AI,,
5932,7755, 01/04/16,AI,,
5933,7755, 01/01/16,AI,,
5934,7756, 10/06/16,AI,,
5935,7756, 01/01/16,AI,,
5936,7757, 01/01/16,AI,,
5937,7759, 01/04/16,AI,,
5938,7759, 01/01/16,AI,,
5939,7761, 01/04/16,AI,,
5940,7761, 01/01/16,AI,,
5941,7762, 01/01/16,AI,,
5942,7764, 01/01/16,AI,,
5943,7765, 01/01/16,AI,,
5944,7766, 01/04/16,AI,,
5945,7766, 01/01/16,AI,,
5946,7767, 01/04/16,AI,,
5947,7767, 01/01/16,AI,,
5948,7768, 10/06/16,AI,,
5949,7768, 01/04/16,AI,,
5950,7768, 01/01/16,AI,,
5951,7769, 01/01/16,AI,,
5952,7770, 01/01/16,AI,,
5953,7771, 10/06/16,AI,,
5954,7771, 01/01/16,AI,,
5955,7772, 01/01/16,AI,,
5956,7773, 01/04/16,AI,,
5957,7773, 01/01/16,AI,,
5958,7775, 01/04/16,AI,,
5959,7775, 01/01/16,AI,,
5960,7776, 01/04/16,AI,,
5961,7776, 01/01/16,AI,,
5962,7777, 01/01/16,AI,,
5963,7778, 10/06/16,AI,,
5964,7778, 01/01/16,AI,,
5965,7779, 01/04/16,AI,,
5966,7779, 01/01/16,AI,,
5967,7780, 01/04/16,AI,,
5968,7780, 01/01/16,AI,,
5969,7781, 01/01/16,AI,,
5970,7782, 01/04/16,AI,,
5971,7782, 01/01/16,AI,,
5972,7783, 10/06/16,AI,,
5973,7783, 01/01/16,AI,,
5974,7784, 10/06/16,AI,,
5975,7784, 01/01/16,AI,,
5976,7785, 01/04/16,AI,,
5977,7785, 01/01/16,AI,,
5978,7786, 01/04/16,AI,,
5979,7786, 01/01/16,AI,,
5980,7787, 01/04/16,AI,,
5981,7787, 01/01/16,AI,,
5982,7788, 01/01/16,AI,,
5983,7789, 01/01/16,AI,,
5984,7790, 10/06/16,AI,,
5985,7790, 01/01/16,AI,,
5986,7791, 01/01/16,AI,,
5987,7793, 01/01/16,AI,,
5988,7794, 01/04/16,AI,,
5989,7794, 01/01/16,AI,,
5990,7795, 01/01/16,AI,,
5991,7796, 01/01/16,AI,,
5992,7797, 01/04/16,AI,,
5993,7797, 01/01/16,AI,,
5994,7798, 01/01/16,AI,,
5995,7800, 01/01/16,AI,,
5996,7801, 01/01/16,AI,,
5997,7802, 01/01/16,AI,,
5998,7803, 01/04/16,AI,,
5999,7803, 01/01/16,AI,,
6000,7805, 01/04/16,AI,,
6001,7805, 01/01/16,AI,,
6002,7806, 01/04/16,AI,,
6003,7806, 01/01/16,AI,,
6004,7808, 01/01/16,AI,,
6005,7810, 10/06/16,AI,,
6006,7810, 01/01/16,AI,,
6007,7811, 10/06/16,AI,,
6008,7811, 01/01/16,AI,,
6009,7812, 01/01/16,AI,,
6010,7813, 01/01/16,AI,,
6011,7814, 10/06/16,AI,,
6012,7814, 01/01/16,AI,,
6013,7816, 01/04/16,AI,,
6014,7816, 01/01/16,AI,,
6015,7817, 01/04/16,AI,,
6016,7817, 01/01/16,AI,,
6017,7818, 10/06/16,AI,,
6018,7819, 01/04/16,AI,,
6019,7821, 10/06/16,AI,,
6020,7822, 01/04/16,AI,,
6021,7823, 01/04/16,AI,,
6022,7824, 10/06/16,AI,,
6023,7824, 01/04/16,AI,,
6024,7824, 01/01/16,AI,,
6025,7825, 01/04/16,AI,,
6026,7826, 01/04/16,AI,,
6027,7827, 01/04/16,AI,,
6028,7828, 01/04/16,AI,,
6029,7829, 01/04/16,AI,,
6030,7830, 10/06/16,AI,,
6031,7831, 10/06/16,AI,,
6032,7831, 01/04/16,AI,,
6033,7832, 01/04/16,AI,,
6034,7833, 01/04/16,AI,,
6035,7834, 01/04/16,AI,,
6036,7835, 10/06/16,AI,,
6037,7836, 01/04/16,AI,,
6038,7837, 10/06/16,AI,,
6039,7838, 01/04/16,AI,,
6040,7839, 01/04/16,AI,,
6041,7840, 01/04/16,AI,,
6042,7841, 01/04/16,AI,,
6043,7842, 01/04/16,AI,,
6044,7843, 01/04/16,AI,,
6045,7844, 01/04/16,AI,,
6046,7845, 01/04/16,AI,,
6047,7846, 22/12/15,AI,,
6048,7847, 10/06/16,AI,,
6049,7848, 10/06/16,AI,,
6050,7849, 10/06/16,AI,,
6051,7850, 10/06/16,AI,,
6052,7851, 01/04/16,AI,,
6053,7852, 01/04/16,AI,,
6054,7853, 01/04/16,AI,,
6055,7856, 10/06/16,AI,,
6056,7857, 01/04/16,AI,,
6057,7858, 01/04/16,AI,,
6058,7859, 10/06/16,AI,,
6059,7860, 10/06/16,AI,,
6060,7861, 01/04/16,AI,,
6061,7862, 01/04/16,AI,,
6062,7863, 01/04/16,AI,,
6063,7864, 01/04/16,AI,,
6064,7865, 01/04/16,AI,,
6065,7867, 10/06/16,AI,,
6066,7867, 01/04/16,AI,,
6067,7868, 10/06/16,AI,,
6068,7869, 10/06/16,AI,,
6069,7870, 01/04/16,AI,,
6070,7871, 01/04/16,AI,,
6071,7872, 10/06/16,AI,,
6072,7873, 10/06/16,AI,,
6073,7875, 01/04/16,AI,,
6074,7876, 01/04/16,AI,,
6075,7877, 01/04/16,AI,,
6076,7878, 01/04/16,AI,,
6077,7879, 10/06/16,AI,,
6078,7879, 01/04/16,AI,,
6079,7880, 10/06/16,AI,,
6080,7880, 01/04/16,AI,,
6081,7881, 01/04/16,AI,,
6082,7882, 10/06/16,AI,,
6083,7883, 01/04/16,AI,,
6084,7885, 01/04/16,AI,,
6085,7886, 01/04/16,AI,,
6086,7887, 01/04/16,AI,,
6087,7888, 10/06/16,AI,,
6088,7889, 10/06/16,AI,,
6089,7890, 01/04/16,AI,,
6090,7891, 01/04/16,AI,,
6091,7892, 01/04/16,AI,,
6092,7893, 01/04/16,AI,,
6093,7894, 01/04/16,AI,,
6094,7895, 01/04/16,AI,,
6095,7896, 01/04/16,AI,,
6096,7897, 01/04/16,AI,,
6097,7898, 01/04/16,AI,,
6098,7899, 01/04/16,AI,,
6099,7900, 01/04/16,AI,,
6100,7901, 10/06/16,AI,,
6101,7902, 01/04/16,AI,,
6102,7903, 10/06/16,AI,,
6103,7904, 01/04/16,AI,,
6104,7905, 10/06/16,AI,,
6105,7905, 01/04/16,AI,,
6106,7906, 01/04/16,AI,,
6107,7907, 01/04/16,AI,,
6108,7908, 01/04/16,AI,,
6109,7909, 01/04/16,AI,,
6110,7910, 10/06/16,AI,,
6111,7911, 01/04/16,AI,,
6112,7913, 01/04/16,AI,,
6113,7914, 01/04/16,AI,,
6114,7915, 10/06/16,AI,,
6115,7916, 01/04/16,AI,,
6116,7917, 01/04/16,AI,,
6117,7918, 01/04/16,AI,,
6118,7919, 01/04/16,AI,,
6119,7920, 01/04/16,AI,,
6120,7921, 01/04/16,AI,,
6121,7922, 01/04/16,AI,,
6122,7924, 01/04/16,AI,,
6123,7925, 01/04/16,AI,,
6124,7927, 10/06/16,AI,,
6125,7927, 01/04/16,AI,,
6126,7928, 01/04/16,AI,,
6127,7929, 01/04/16,AI,,
6128,7931, 01/04/16,AI,,
6129,7932, 10/06/16,AI,,
6130,7933, 01/04/16,AI,,
6131,7934, 01/04/16,AI,,
6132,7935, 01/04/16,AI,,
6133,7936, 01/04/16,AI,,
6134,7937, 01/04/16,AI,,
6135,7938, 10/06/16,AI,,
6136,7939, 01/04/16,AI,,
6137,7940, 10/06/16,AI,,
6138,7942, 10/06/16,AI,,
6139,7944, 01/04/16,AI,,
6140,7945, 01/04/16,AI,,
6141,7946, 01/04/16,AI,,
6142,7947, 01/04/16,AI,,
6143,7949, 01/04/16,AI,,
6144,7950, 01/04/16,AI,,
6145,7951, 10/06/16,AI,,
6146,7952, 10/06/16,AI,,
6147,7953, 01/04/16,AI,,
6148,7954, 10/06/16,AI,,
6149,7955, 01/04/16,AI,,
6150,7956, 01/04/16,AI,,
6151,7957, 10/06/16,AI,,
6152,7958, 01/04/16,AI,,
6153,7959, 01/04/16,AI,,
6154,7961, 01/04/16,AI,,
6155,7962, 01/04/16,AI,,
6156,7964, 01/04/16,AI,,
6157,7965, 01/04/16,AI,,
6158,7966, 10/06/16,AI,,
6159,7967, 01/04/16,AI,,
6160,7968, 01/04/16,AI,,
6161,7969, 01/04/16,AI,,
6162,7970, 10/06/16,AI,,
6163,7971, 01/04/16,AI,,
6164,7972, 01/04/16,AI,,
6165,7973, 10/06/16,AI,,
6166,7974, 01/04/16,AI,,
6167,7975, 01/04/16,AI,,
6168,7976, 01/04/16,AI,,
6169,7978, 01/04/16,AI,,
6170,7979, 10/06/16,AI,,
6171,7980, 01/04/16,AI,,
6172,7985, 26/07/16,AI,,
6173,7990, 26/07/16,AI,,
6174,7993, 11/06/16,AI,,
6175,7994, 11/06/16,AI,,
6176,7997, 11/06/16,AI,,
6177,8002, 26/07/16,AI,,
6178,8002, 01/07/15,AI,,
6179,8002, 01/01/16,AI,,
6180,8003, 01/04/15,AI,,
6181,8004, 11/06/16,AI,,
6182,8006, 10/06/15,AI,,
6183,8006, 01/04/16,AI,,
6184,8006, 01/01/16,AI,,
6185,8008, 10/06/15,AI,,
6186,8008, 01/01/16,AI,,
6187,8009, 01/06/16,AI,,
6188,8009, 01/01/16,AI,,
6189,8010, 11/06/16,AI,,
6190,8011, 11/06/16,AI,,
6191,8012, 11/06/16,AI,,
6192,8013, 10/06/15,AI,,
6193,8013, 01/01/16,AI,,
6194,8014, 06/02/16,AI,,
6195,8015, 11/06/16,AI,,
6196,8016, 11/06/16,AI,,
6197,8017, 11/06/16,AI,,
6198,8018, 10/06/15,AI,,
6199,8018, 01/01/16,AI,,
6200,8019, 11/06/16,AI,,
6201,8021, 01/04/16,AI,,
6202,8022, 10/06/16,AI,,
6203,8023, 01/04/16,AI,,
6204,8024, 01/04/16,AI,,
6205,8025, 01/04/16,AI,,
6206,8026, 01/04/16,AI,,
6207,8027, 01/04/16,AI,,
6208,8029, 01/04/16,AI,,
6209,8031, 01/04/16,AI,,
6210,8032, 01/04/16,AI,,
6211,8033, 10/06/16,AI,,
6212,8034, 01/04/16,AI,,
6213,8035, 10/06/16,AI,,
6214,8036, 10/06/16,AI,,
6215,8037, 10/06/16,AI,,
6216,8038, 01/04/16,AI,,
6217,8040, 10/06/16,AI,,
6218,8041, 10/06/16,AI,,
6219,8042, 01/04/16,AI,,
6220,8043, 10/06/16,AI,,
6221,8044, 01/04/16,AI,,
6222,8045, 01/04/16,AI,,
6223,8046, 10/06/16,AI,,
6224,8046, 01/04/16,AI,,
6225,8047, 01/04/16,AI,,
6226,8048, 10/06/16,AI,,
6227,8048, 01/04/16,AI,,
6228,8049, 01/04/16,AI,,
6229,8050, 01/04/16,AI,,
6230,8051, 01/04/16,AI,,
6231,8052, 01/04/16,AI,,
6232,8053, 10/06/16,AI,,
6233,8054, 10/06/16,AI,,
6234,8055, 01/04/16,AI,,
6235,8056, 10/06/16,AI,,
6236,8058, 01/04/16,AI,,
6237,8059, 01/04/16,AI,,
6238,8060, 01/04/16,AI,,
6239,8061, 01/04/16,AI,,
6240,8062, 01/04/16,AI,,
6241,8064, 01/04/16,AI,,
6242,8065, 01/04/16,AI,,
6243,8066, 01/04/16,AI,,
6244,8067, 01/04/16,AI,,
6245,8068, 01/04/16,AI,,
6246,8069, 01/04/16,AI,,
6247,8070, 01/04/16,AI,,
6248,8071, 01/04/16,AI,,
6249,8072, 01/04/16,AI,,
6250,8073, 10/06/16,AI,,
6251,8074, 01/04/16,AI,,
6252,8075, 01/04/16,AI,,
6253,8077, 10/06/16,AI,,
6254,8078, 01/04/16,AI,,
6255,8079, 10/06/16,AI,,
