ProdKey,CowKey,testDate,LTDDate,HTFatPC,HTProtPC,HTLactPC,HTLitreAM,HTLitrePM,HTLitreTot,LtdLitre,LtdFatKg,LtdProtKg,LtdLactKg,StdLacDays,SCC,LW,LWRel,PayPW,PayPWRel,AbCode,Assessed,Withheld,comment,LtdDays,MilkPI,FatPI,ProteinPI,LtdVol305,LtdVolEx,LtdFatKg305,LtdFatKgEx,LtdProtKg305,LtdProtKgEx,LtdLactKg305,LtdLactKgEx,DL_LTDDate,DL_LtdLitre,DL_LtdFatKg,DL_LtdProtKg,DL_LtdLactKg,DL_LtdDays,BSTFlag
11426,6546,28/01/2016,28/01/2016,,,,,,1.76,,,,,,,,,,,,,,,,,,,,,,,,,,,28/01/2016,,,,$0.00,,
11427,6548,28/01/2016,28/01/2016,,,,,,3.42,,,,,,,,,,,,,,,,,,,,,,,,,,,28/01/2016,,,,$0.00,,
11428,6554,28/01/2016,28/01/2016,,,,,,2.61,,,,,,,,,,,,,,,,,,,,,,,,,,,28/01/2016,,,,$0.00,,
11429,6555,28/01/2016,28/01/2016,,,,,,2.11,,,,,,,,,,,,,,,,,,,,,,,,,,,28/01/2016,,,,$0.00,,
11430,6562,28/01/2016,28/01/2016,,,,,,3.36,,,,,,,,,,,,,,,,,,,,,,,,,,,28/01/2016,,,,$0.00,,
11431,6563,28/01/2016,28/01/2016,,,,,,3.79,,,,,,,,,,,,,,,,,,,,,,,,,,,28/01/2016,,,,$0.00,,
11432,6564,28/01/2016,28/01/2016,,,,,,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,28/01/2016,,,,$0.00,,
11433,6568,28/01/2016,28/01/2016,,,,,,2.79,,,,,,,,,,,,,,,,,,,,,,,,,,,28/01/2016,,,,$0.00,,
11434,6569,28/01/2016,28/01/2016,,,,,,4.13,,,,,,,,,,,,,,,,,,,,,,,,,,,28/01/2016,,,,$0.00,,
11435,5050,28/01/2016,28/01/2016,,,,,,1.46,,,,,,,,,,,,,,,,,,,,,,,,,,,28/01/2016,,,,$0.00,,
11436,109,28/01/2016,28/01/2016,,,,,,2.87,,,,,,,,,,,,,,,,,,,,,,,,,,,28/01/2016,,,,$0.00,,
11437,5062,28/01/2016,28/01/2016,,,,,,3.63,,,,,,,,,,,,,,,,,,,,,,,,,,,28/01/2016,,,,$0.00,,
11438,5065,28/01/2016,28/01/2016,,,,,,2.48,,,,,,,,,,,,,,,,,,,,,,,,,,,28/01/2016,,,,$0.00,,
11439,5069,28/01/2016,28/01/2016,,,,,,1.75,,,,,,,,,,,,,,,,,,,,,,,,,,,28/01/2016,,,,$0.00,,
11440,1059,28/01/2016,28/01/2016,,,,,,5.62,,,,,,,,,,,,,,,,,,,,,,,,,,,28/01/2016,,,,$0.00,,
11441,5077,28/01/2016,28/01/2016,,,,,,2.4,,,,,,,,,,,,,,,,,,,,,,,,,,,28/01/2016,,,,$0.00,,
11442,5081,28/01/2016,28/01/2016,,,,,,2.49,,,,,,,,,,,,,,,,,,,,,,,,,,,28/01/2016,,,,$0.00,,
11443,5083,28/01/2016,28/01/2016,,,,,,3.14,,,,,,,,,,,,,,,,,,,,,,,,,,,28/01/2016,,,,$0.00,,
11444,5084,28/01/2016,28/01/2016,,,,,,1.88,,,,,,,,,,,,,,,,,,,,,,,,,,,28/01/2016,,,,$0.00,,
11445,5087,28/01/2016,28/01/2016,,,,,,0.78,,,,,,,,,,,,,,,,,,,,,,,,,,,28/01/2016,,,,$0.00,,
11446,5091,28/01/2016,28/01/2016,,,,,,1.25,,,,,,,,,,,,,,,,,,,,,,,,,,,28/01/2016,,,,$0.00,,
11447,5109,28/01/2016,28/01/2016,,,,,,1.04,,,,,,,,,,,,,,,,,,,,,,,,,,,28/01/2016,,,,$0.00,,
11448,5110,28/01/2016,28/01/2016,,,,,,2.47,,,,,,,,,,,,,,,,,,,,,,,,,,,28/01/2016,,,,$0.00,,
11449,5116,28/01/2016,28/01/2016,,,,,,1.15,,,,,,,,,,,,,,,,,,,,,,,,,,,28/01/2016,,,,$0.00,,
11450,5132,28/01/2016,28/01/2016,,,,,,4.08,,,,,,,,,,,,,,,,,,,,,,,,,,,28/01/2016,,,,$0.00,,
11451,5165,28/01/2016,28/01/2016,,,,,,3.04,,,,,,,,,,,,,,,,,,,,,,,,,,,28/01/2016,,,,$0.00,,
11452,5168,28/01/2016,28/01/2016,,,,,,3.23,,,,,,,,,,,,,,,,,,,,,,,,,,,28/01/2016,,,,$0.00,,
11453,1064,28/01/2016,28/01/2016,,,,,,2.57,,,,,,,,,,,,,,,,,,,,,,,,,,,28/01/2016,,,,$0.00,,
11454,5198,28/01/2016,28/01/2016,,,,,,2.1,,,,,,,,,,,,,,,,,,,,,,,,,,,28/01/2016,,,,$0.00,,
11455,5218,28/01/2016,28/01/2016,,,,,,0.94,,,,,,,,,,,,,,,,,,,,,,,,,,,28/01/2016,,,,$0.00,,
11456,1066,28/01/2016,28/01/2016,,,,,,1.25,,,,,,,,,,,,,,,,,,,,,,,,,,,28/01/2016,,,,$0.00,,
11457,5225,28/01/2016,28/01/2016,,,,,,3.32,,,,,,,,,,,,,,,,,,,,,,,,,,,28/01/2016,,,,$0.00,,
11458,5236,28/01/2016,28/01/2016,,,,,,1.82,,,,,,,,,,,,,,,,,,,,,,,,,,,28/01/2016,,,,$0.00,,
11459,5238,28/01/2016,28/01/2016,,,,,,3.66,,,,,,,,,,,,,,,,,,,,,,,,,,,28/01/2016,,,,$0.00,,
11460,5248,28/01/2016,28/01/2016,,,,,,2.06,,,,,,,,,,,,,,,,,,,,,,,,,,,28/01/2016,,,,$0.00,,
11461,5252,28/01/2016,28/01/2016,,,,,,0.61,,,,,,,,,,,,,,,,,,,,,,,,,,,28/01/2016,,,,$0.00,,
11462,5257,28/01/2016,28/01/2016,,,,,,2.56,,,,,,,,,,,,,,,,,,,,,,,,,,,28/01/2016,,,,$0.00,,
11463,5262,28/01/2016,28/01/2016,,,,,,4.23,,,,,,,,,,,,,,,,,,,,,,,,,,,28/01/2016,,,,$0.00,,
11464,5263,28/01/2016,28/01/2016,,,,,,2.53,,,,,,,,,,,,,,,,,,,,,,,,,,,28/01/2016,,,,$0.00,,
11465,5272,28/01/2016,28/01/2016,,,,,,4.48,,,,,,,,,,,,,,,,,,,,,,,,,,,28/01/2016,,,,$0.00,,
11466,5276,28/01/2016,28/01/2016,,,,,,2.76,,,,,,,,,,,,,,,,,,,,,,,,,,,28/01/2016,,,,$0.00,,
11467,5278,28/01/2016,28/01/2016,,,,,,3.21,,,,,,,,,,,,,,,,,,,,,,,,,,,28/01/2016,,,,$0.00,,
11468,1070,28/01/2016,28/01/2016,,,,,,2.21,,,,,,,,,,,,,,,,,,,,,,,,,,,28/01/2016,,,,$0.00,,
11469,5291,28/01/2016,28/01/2016,,,,,,2.02,,,,,,,,,,,,,,,,,,,,,,,,,,,28/01/2016,,,,$0.00,,
11470,5298,28/01/2016,28/01/2016,,,,,,4.82,,,,,,,,,,,,,,,,,,,,,,,,,,,28/01/2016,,,,$0.00,,
11471,5299,28/01/2016,28/01/2016,,,,,,1.14,,,,,,,,,,,,,,,,,,,,,,,,,,,28/01/2016,,,,$0.00,,
11472,5300,28/01/2016,28/01/2016,,,,,,2.32,,,,,,,,,,,,,,,,,,,,,,,,,,,28/01/2016,,,,$0.00,,
11473,5301,28/01/2016,28/01/2016,,,,,,1.56,,,,,,,,,,,,,,,,,,,,,,,,,,,28/01/2016,,,,$0.00,,
11474,5302,28/01/2016,28/01/2016,,,,,,6.43,,,,,,,,,,,,,,,,,,,,,,,,,,,28/01/2016,,,,$0.00,,
11475,5304,28/01/2016,28/01/2016,,,,,,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,28/01/2016,,,,$0.00,,
11476,1073,28/01/2016,28/01/2016,,,,,,1.98,,,,,,,,,,,,,,,,,,,,,,,,,,,28/01/2016,,,,$0.00,,
11477,5308,28/01/2016,28/01/2016,,,,,,2.38,,,,,,,,,,,,,,,,,,,,,,,,,,,28/01/2016,,,,$0.00,,
11478,5312,28/01/2016,28/01/2016,,,,,,2.95,,,,,,,,,,,,,,,,,,,,,,,,,,,28/01/2016,,,,$0.00,,
11479,5320,28/01/2016,28/01/2016,,,,,,1.41,,,,,,,,,,,,,,,,,,,,,,,,,,,28/01/2016,,,,$0.00,,
11480,5321,28/01/2016,28/01/2016,,,,,,3.49,,,,,,,,,,,,,,,,,,,,,,,,,,,28/01/2016,,,,$0.00,,
11481,5323,28/01/2016,28/01/2016,,,,,,3.54,,,,,,,,,,,,,,,,,,,,,,,,,,,28/01/2016,,,,$0.00,,
11482,5324,28/01/2016,28/01/2016,,,,,,2.17,,,,,,,,,,,,,,,,,,,,,,,,,,,28/01/2016,,,,$0.00,,
11483,5328,28/01/2016,28/01/2016,,,,,,3.15,,,,,,,,,,,,,,,,,,,,,,,,,,,28/01/2016,,,,$0.00,,
11484,5330,28/01/2016,28/01/2016,,,,,,2.9,,,,,,,,,,,,,,,,,,,,,,,,,,,28/01/2016,,,,$0.00,,
11485,5339,28/01/2016,28/01/2016,,,,,,2.54,,,,,,,,,,,,,,,,,,,,,,,,,,,28/01/2016,,,,$0.00,,
11486,5346,28/01/2016,28/01/2016,,,,,,3.82,,,,,,,,,,,,,,,,,,,,,,,,,,,28/01/2016,,,,$0.00,,
11487,5354,28/01/2016,28/01/2016,,,,,,4.36,,,,,,,,,,,,,,,,,,,,,,,,,,,28/01/2016,,,,$0.00,,
11488,5359,28/01/2016,28/01/2016,,,,,,3.34,,,,,,,,,,,,,,,,,,,,,,,,,,,28/01/2016,,,,$0.00,,
11489,5363,28/01/2016,28/01/2016,,,,,,1.56,,,,,,,,,,,,,,,,,,,,,,,,,,,28/01/2016,,,,$0.00,,
11490,5404,28/01/2016,28/01/2016,,,,,,2.61,,,,,,,,,,,,,,,,,,,,,,,,,,,28/01/2016,,,,$0.00,,
11491,5408,28/01/2016,28/01/2016,,,,,,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,28/01/2016,,,,$0.00,,
11492,5431,28/01/2016,28/01/2016,,,,,,3.69,,,,,,,,,,,,,,,,,,,,,,,,,,,28/01/2016,,,,$0.00,,
11493,5433,28/01/2016,28/01/2016,,,,,,3.4,,,,,,,,,,,,,,,,,,,,,,,,,,,28/01/2016,,,,$0.00,,
11494,5448,28/01/2016,28/01/2016,,,,,,4.83,,,,,,,,,,,,,,,,,,,,,,,,,,,28/01/2016,,,,$0.00,,
11495,5449,28/01/2016,28/01/2016,,,,,,4.09,,,,,,,,,,,,,,,,,,,,,,,,,,,28/01/2016,,,,$0.00,,
11496,5468,28/01/2016,28/01/2016,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,28/01/2016,,,,$0.00,,
11497,1086,28/01/2016,28/01/2016,,,,,,1.99,,,,,,,,,,,,,,,,,,,,,,,,,,,28/01/2016,,,,$0.00,,
11498,5483,28/01/2016,28/01/2016,,,,,,3.48,,,,,,,,,,,,,,,,,,,,,,,,,,,28/01/2016,,,,$0.00,,
11499,5488,28/01/2016,28/01/2016,,,,,,3.26,,,,,,,,,,,,,,,,,,,,,,,,,,,28/01/2016,,,,$0.00,,
11500,5494,28/01/2016,28/01/2016,,,,,,3.08,,,,,,,,,,,,,,,,,,,,,,,,,,,28/01/2016,,,,$0.00,,
11501,5507,28/01/2016,28/01/2016,,,,,,2.07,,,,,,,,,,,,,,,,,,,,,,,,,,,28/01/2016,,,,$0.00,,
11502,5516,28/01/2016,28/01/2016,,,,,,2.65,,,,,,,,,,,,,,,,,,,,,,,,,,,28/01/2016,,,,$0.00,,
11503,5521,28/01/2016,28/01/2016,,,,,,4.53,,,,,,,,,,,,,,,,,,,,,,,,,,,28/01/2016,,,,$0.00,,
11504,5523,28/01/2016,28/01/2016,,,,,,3.79,,,,,,,,,,,,,,,,,,,,,,,,,,,28/01/2016,,,,$0.00,,
11505,5524,28/01/2016,28/01/2016,,,,,,4.99,,,,,,,,,,,,,,,,,,,,,,,,,,,28/01/2016,,,,$0.00,,
11506,5525,28/01/2016,28/01/2016,,,,,,2.96,,,,,,,,,,,,,,,,,,,,,,,,,,,28/01/2016,,,,$0.00,,
11507,5529,28/01/2016,28/01/2016,,,,,,3.31,,,,,,,,,,,,,,,,,,,,,,,,,,,28/01/2016,,,,$0.00,,
11508,5530,28/01/2016,28/01/2016,,,,,,1.94,,,,,,,,,,,,,,,,,,,,,,,,,,,28/01/2016,,,,$0.00,,
11509,1097,28/01/2016,28/01/2016,,,,,,3.73,,,,,,,,,,,,,,,,,,,,,,,,,,,28/01/2016,,,,$0.00,,
11510,5532,28/01/2016,28/01/2016,,,,,,4.65,,,,,,,,,,,,,,,,,,,,,,,,,,,28/01/2016,,,,$0.00,,
11511,5534,28/01/2016,28/01/2016,,,,,,3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,28/01/2016,,,,$0.00,,
11512,5535,28/01/2016,28/01/2016,,,,,,4.25,,,,,,,,,,,,,,,,,,,,,,,,,,,28/01/2016,,,,$0.00,,
11513,5536,28/01/2016,28/01/2016,,,,,,3.78,,,,,,,,,,,,,,,,,,,,,,,,,,,28/01/2016,,,,$0.00,,
11514,1098,28/01/2016,28/01/2016,,,,,,3.1,,,,,,,,,,,,,,,,,,,,,,,,,,,28/01/2016,,,,$0.00,,
11515,5537,28/01/2016,28/01/2016,,,,,,3.04,,,,,,,,,,,,,,,,,,,,,,,,,,,28/01/2016,,,,$0.00,,
11516,5539,28/01/2016,28/01/2016,,,,,,3.55,,,,,,,,,,,,,,,,,,,,,,,,,,,28/01/2016,,,,$0.00,,
11517,5541,28/01/2016,28/01/2016,,,,,,1.21,,,,,,,,,,,,,,,,,,,,,,,,,,,28/01/2016,,,,$0.00,,
11518,5542,28/01/2016,28/01/2016,,,,,,2.17,,,,,,,,,,,,,,,,,,,,,,,,,,,28/01/2016,,,,$0.00,,
11519,5543,28/01/2016,28/01/2016,,,,,,4.36,,,,,,,,,,,,,,,,,,,,,,,,,,,28/01/2016,,,,$0.00,,
11520,5544,28/01/2016,28/01/2016,,,,,,4.47,,,,,,,,,,,,,,,,,,,,,,,,,,,28/01/2016,,,,$0.00,,
11521,5545,28/01/2016,28/01/2016,,,,,,5.77,,,,,,,,,,,,,,,,,,,,,,,,,,,28/01/2016,,,,$0.00,,
11522,5548,28/01/2016,28/01/2016,,,,,,3.19,,,,,,,,,,,,,,,,,,,,,,,,,,,28/01/2016,,,,$0.00,,
11523,5551,28/01/2016,28/01/2016,,,,,,2.35,,,,,,,,,,,,,,,,,,,,,,,,,,,28/01/2016,,,,$0.00,,
11524,5552,28/01/2016,28/01/2016,,,,,,2.52,,,,,,,,,,,,,,,,,,,,,,,,,,,28/01/2016,,,,$0.00,,
11525,5554,28/01/2016,28/01/2016,,,,,,1.43,,,,,,,,,,,,,,,,,,,,,,,,,,,28/01/2016,,,,$0.00,,
11526,5555,28/01/2016,28/01/2016,,,,,,1.7,,,,,,,,,,,,,,,,,,,,,,,,,,,28/01/2016,,,,$0.00,,
11527,5559,28/01/2016,28/01/2016,,,,,,2.79,,,,,,,,,,,,,,,,,,,,,,,,,,,28/01/2016,,,,$0.00,,
11528,5561,28/01/2016,28/01/2016,,,,,,1.52,,,,,,,,,,,,,,,,,,,,,,,,,,,28/01/2016,,,,$0.00,,
11529,5562,28/01/2016,28/01/2016,,,,,,2.82,,,,,,,,,,,,,,,,,,,,,,,,,,,28/01/2016,,,,$0.00,,
11530,5564,28/01/2016,28/01/2016,,,,,,3.96,,,,,,,,,,,,,,,,,,,,,,,,,,,28/01/2016,,,,$0.00,,
11531,5568,28/01/2016,28/01/2016,,,,,,2.73,,,,,,,,,,,,,,,,,,,,,,,,,,,28/01/2016,,,,$0.00,,
11532,5570,28/01/2016,28/01/2016,,,,,,1.14,,,,,,,,,,,,,,,,,,,,,,,,,,,28/01/2016,,,,$0.00,,
11533,5571,28/01/2016,28/01/2016,,,,,,2.75,,,,,,,,,,,,,,,,,,,,,,,,,,,28/01/2016,,,,$0.00,,
11534,5572,28/01/2016,28/01/2016,,,,,,4.18,,,,,,,,,,,,,,,,,,,,,,,,,,,28/01/2016,,,,$0.00,,
11535,5573,28/01/2016,28/01/2016,,,,,,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,,28/01/2016,,,,$0.00,,
11536,5575,28/01/2016,28/01/2016,,,,,,2.6,,,,,,,,,,,,,,,,,,,,,,,,,,,28/01/2016,,,,$0.00,,
11537,5576,28/01/2016,28/01/2016,,,,,,4.99,,,,,,,,,,,,,,,,,,,,,,,,,,,28/01/2016,,,,$0.00,,
11538,5577,28/01/2016,28/01/2016,,,,,,2.75,,,,,,,,,,,,,,,,,,,,,,,,,,,28/01/2016,,,,$0.00,,
11539,5579,28/01/2016,28/01/2016,,,,,,2.74,,,,,,,,,,,,,,,,,,,,,,,,,,,28/01/2016,,,,$0.00,,
11540,5581,28/01/2016,28/01/2016,,,,,,3.71,,,,,,,,,,,,,,,,,,,,,,,,,,,28/01/2016,,,,$0.00,,
11541,5582,28/01/2016,28/01/2016,,,,,,2.56,,,,,,,,,,,,,,,,,,,,,,,,,,,28/01/2016,,,,$0.00,,
11542,5585,28/01/2016,28/01/2016,,,,,,3.28,,,,,,,,,,,,,,,,,,,,,,,,,,,28/01/2016,,,,$0.00,,
11543,5586,28/01/2016,28/01/2016,,,,,,2.76,,,,,,,,,,,,,,,,,,,,,,,,,,,28/01/2016,,,,$0.00,,
11544,5587,28/01/2016,28/01/2016,,,,,,2.02,,,,,,,,,,,,,,,,,,,,,,,,,,,28/01/2016,,,,$0.00,,
11545,5589,28/01/2016,28/01/2016,,,,,,1.89,,,,,,,,,,,,,,,,,,,,,,,,,,,28/01/2016,,,,$0.00,,
11546,5591,28/01/2016,28/01/2016,,,,,,4.21,,,,,,,,,,,,,,,,,,,,,,,,,,,28/01/2016,,,,$0.00,,
11547,5592,28/01/2016,28/01/2016,,,,,,1.63,,,,,,,,,,,,,,,,,,,,,,,,,,,28/01/2016,,,,$0.00,,
11548,5594,28/01/2016,28/01/2016,,,,,,2.49,,,,,,,,,,,,,,,,,,,,,,,,,,,28/01/2016,,,,$0.00,,
11549,5595,28/01/2016,28/01/2016,,,,,,2.13,,,,,,,,,,,,,,,,,,,,,,,,,,,28/01/2016,,,,$0.00,,
11550,5596,28/01/2016,28/01/2016,,,,,,5.02,,,,,,,,,,,,,,,,,,,,,,,,,,,28/01/2016,,,,$0.00,,
11551,5597,28/01/2016,28/01/2016,,,,,,4.33,,,,,,,,,,,,,,,,,,,,,,,,,,,28/01/2016,,,,$0.00,,
11552,5599,28/01/2016,28/01/2016,,,,,,3.44,,,,,,,,,,,,,,,,,,,,,,,,,,,28/01/2016,,,,$0.00,,
11553,5601,28/01/2016,28/01/2016,,,,,,4.3,,,,,,,,,,,,,,,,,,,,,,,,,,,28/01/2016,,,,$0.00,,
11554,5603,28/01/2016,28/01/2016,,,,,,4.18,,,,,,,,,,,,,,,,,,,,,,,,,,,28/01/2016,,,,$0.00,,
11555,5605,28/01/2016,28/01/2016,,,,,,2.68,,,,,,,,,,,,,,,,,,,,,,,,,,,28/01/2016,,,,$0.00,,
11556,5606,28/01/2016,28/01/2016,,,,,,1.88,,,,,,,,,,,,,,,,,,,,,,,,,,,28/01/2016,,,,$0.00,,
11557,5608,28/01/2016,28/01/2016,,,,,,3.02,,,,,,,,,,,,,,,,,,,,,,,,,,,28/01/2016,,,,$0.00,,
11558,5610,28/01/2016,28/01/2016,,,,,,2.59,,,,,,,,,,,,,,,,,,,,,,,,,,,28/01/2016,,,,$0.00,,
11559,5611,28/01/2016,28/01/2016,,,,,,3.58,,,,,,,,,,,,,,,,,,,,,,,,,,,28/01/2016,,,,$0.00,,
11560,5612,28/01/2016,28/01/2016,,,,,,3.35,,,,,,,,,,,,,,,,,,,,,,,,,,,28/01/2016,,,,$0.00,,
11561,5613,28/01/2016,28/01/2016,,,,,,2.56,,,,,,,,,,,,,,,,,,,,,,,,,,,28/01/2016,,,,$0.00,,
11562,5614,28/01/2016,28/01/2016,,,,,,2.34,,,,,,,,,,,,,,,,,,,,,,,,,,,28/01/2016,,,,$0.00,,
11563,5615,28/01/2016,28/01/2016,,,,,,2.02,,,,,,,,,,,,,,,,,,,,,,,,,,,28/01/2016,,,,$0.00,,
11564,5616,28/01/2016,28/01/2016,,,,,,2.14,,,,,,,,,,,,,,,,,,,,,,,,,,,28/01/2016,,,,$0.00,,
11565,5617,28/01/2016,28/01/2016,,,,,,2.75,,,,,,,,,,,,,,,,,,,,,,,,,,,28/01/2016,,,,$0.00,,
11566,5618,28/01/2016,28/01/2016,,,,,,4.71,,,,,,,,,,,,,,,,,,,,,,,,,,,28/01/2016,,,,$0.00,,
11567,5620,28/01/2016,28/01/2016,,,,,,1.86,,,,,,,,,,,,,,,,,,,,,,,,,,,28/01/2016,,,,$0.00,,
11568,5621,28/01/2016,28/01/2016,,,,,,3.41,,,,,,,,,,,,,,,,,,,,,,,,,,,28/01/2016,,,,$0.00,,
11569,5622,28/01/2016,28/01/2016,,,,,,3.45,,,,,,,,,,,,,,,,,,,,,,,,,,,28/01/2016,,,,$0.00,,
11570,5623,28/01/2016,28/01/2016,,,,,,3.54,,,,,,,,,,,,,,,,,,,,,,,,,,,28/01/2016,,,,$0.00,,
11571,5624,28/01/2016,28/01/2016,,,,,,3.93,,,,,,,,,,,,,,,,,,,,,,,,,,,28/01/2016,,,,$0.00,,
11572,5626,28/01/2016,28/01/2016,,,,,,0.98,,,,,,,,,,,,,,,,,,,,,,,,,,,28/01/2016,,,,$0.00,,
11573,5627,28/01/2016,28/01/2016,,,,,,3.79,,,,,,,,,,,,,,,,,,,,,,,,,,,28/01/2016,,,,$0.00,,
11574,5629,28/01/2016,28/01/2016,,,,,,1.59,,,,,,,,,,,,,,,,,,,,,,,,,,,28/01/2016,,,,$0.00,,
11575,5631,28/01/2016,28/01/2016,,,,,,2.04,,,,,,,,,,,,,,,,,,,,,,,,,,,28/01/2016,,,,$0.00,,
11576,5632,28/01/2016,28/01/2016,,,,,,2.63,,,,,,,,,,,,,,,,,,,,,,,,,,,28/01/2016,,,,$0.00,,
11577,5635,28/01/2016,28/01/2016,,,,,,3.93,,,,,,,,,,,,,,,,,,,,,,,,,,,28/01/2016,,,,$0.00,,
11578,5636,28/01/2016,28/01/2016,,,,,,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,28/01/2016,,,,$0.00,,
11579,5637,28/01/2016,28/01/2016,,,,,,4.05,,,,,,,,,,,,,,,,,,,,,,,,,,,28/01/2016,,,,$0.00,,
11580,5638,28/01/2016,28/01/2016,,,,,,3.93,,,,,,,,,,,,,,,,,,,,,,,,,,,28/01/2016,,,,$0.00,,
11581,5639,28/01/2016,28/01/2016,,,,,,3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,28/01/2016,,,,$0.00,,
11582,5640,28/01/2016,28/01/2016,,,,,,2.78,,,,,,,,,,,,,,,,,,,,,,,,,,,28/01/2016,,,,$0.00,,
11583,5644,28/01/2016,28/01/2016,,,,,,2.54,,,,,,,,,,,,,,,,,,,,,,,,,,,28/01/2016,,,,$0.00,,
11584,5645,28/01/2016,28/01/2016,,,,,,3.79,,,,,,,,,,,,,,,,,,,,,,,,,,,28/01/2016,,,,$0.00,,
11585,5646,28/01/2016,28/01/2016,,,,,,3.78,,,,,,,,,,,,,,,,,,,,,,,,,,,28/01/2016,,,,$0.00,,
11586,5647,28/01/2016,28/01/2016,,,,,,4.81,,,,,,,,,,,,,,,,,,,,,,,,,,,28/01/2016,,,,$0.00,,
11587,1116,28/01/2016,28/01/2016,,,,,,2.46,,,,,,,,,,,,,,,,,,,,,,,,,,,28/01/2016,,,,$0.00,,
11588,5648,28/01/2016,28/01/2016,,,,,,2.99,,,,,,,,,,,,,,,,,,,,,,,,,,,28/01/2016,,,,$0.00,,
11589,5649,28/01/2016,28/01/2016,,,,,,3.62,,,,,,,,,,,,,,,,,,,,,,,,,,,28/01/2016,,,,$0.00,,
11590,1122,28/01/2016,28/01/2016,,,,,,1.97,,,,,,,,,,,,,,,,,,,,,,,,,,,28/01/2016,,,,$0.00,,
11591,1126,28/01/2016,28/01/2016,,,,,,2.72,,,,,,,,,,,,,,,,,,,,,,,,,,,28/01/2016,,,,$0.00,,
11592,115,28/01/2016,28/01/2016,,,,,,2.44,,,,,,,,,,,,,,,,,,,,,,,,,,,28/01/2016,,,,$0.00,,
11593,1127,28/01/2016,28/01/2016,,,,,,3.02,,,,,,,,,,,,,,,,,,,,,,,,,,,28/01/2016,,,,$0.00,,
11594,6580,28/01/2016,28/01/2016,,,,,,3.05,,,,,,,,,,,,,,,,,,,,,,,,,,,28/01/2016,,,,$0.00,,
11595,6583,28/01/2016,28/01/2016,,,,,,3.1,,,,,,,,,,,,,,,,,,,,,,,,,,,28/01/2016,,,,$0.00,,
11596,6587,28/01/2016,28/01/2016,,,,,,4.31,,,,,,,,,,,,,,,,,,,,,,,,,,,28/01/2016,,,,$0.00,,
11597,6588,28/01/2016,28/01/2016,,,,,,3.31,,,,,,,,,,,,,,,,,,,,,,,,,,,28/01/2016,,,,$0.00,,
11598,6592,28/01/2016,28/01/2016,,,,,,2.4,,,,,,,,,,,,,,,,,,,,,,,,,,,28/01/2016,,,,$0.00,,
11599,6593,28/01/2016,28/01/2016,,,,,,3.58,,,,,,,,,,,,,,,,,,,,,,,,,,,28/01/2016,,,,$0.00,,
11600,6595,28/01/2016,28/01/2016,,,,,,2.37,,,,,,,,,,,,,,,,,,,,,,,,,,,28/01/2016,,,,$0.00,,
11601,6597,28/01/2016,28/01/2016,,,,,,2.93,,,,,,,,,,,,,,,,,,,,,,,,,,,28/01/2016,,,,$0.00,,
11602,6601,28/01/2016,28/01/2016,,,,,,3.13,,,,,,,,,,,,,,,,,,,,,,,,,,,28/01/2016,,,,$0.00,,
11603,6602,28/01/2016,28/01/2016,,,,,,2.28,,,,,,,,,,,,,,,,,,,,,,,,,,,28/01/2016,,,,$0.00,,
11604,6605,28/01/2016,28/01/2016,,,,,,2.01,,,,,,,,,,,,,,,,,,,,,,,,,,,28/01/2016,,,,$0.00,,
11605,6609,28/01/2016,28/01/2016,,,,,,2.78,,,,,,,,,,,,,,,,,,,,,,,,,,,28/01/2016,,,,$0.00,,
11606,6610,28/01/2016,28/01/2016,,,,,,1.82,,,,,,,,,,,,,,,,,,,,,,,,,,,28/01/2016,,,,$0.00,,
11607,6612,28/01/2016,28/01/2016,,,,,,2.4,,,,,,,,,,,,,,,,,,,,,,,,,,,28/01/2016,,,,$0.00,,
11608,6615,28/01/2016,28/01/2016,,,,,,2.32,,,,,,,,,,,,,,,,,,,,,,,,,,,28/01/2016,,,,$0.00,,
11609,6616,28/01/2016,28/01/2016,,,,,,2.24,,,,,,,,,,,,,,,,,,,,,,,,,,,28/01/2016,,,,$0.00,,
11610,6617,28/01/2016,28/01/2016,,,,,,1.44,,,,,,,,,,,,,,,,,,,,,,,,,,,28/01/2016,,,,$0.00,,
11611,6618,28/01/2016,28/01/2016,,,,,,3.14,,,,,,,,,,,,,,,,,,,,,,,,,,,28/01/2016,,,,$0.00,,
11612,6620,28/01/2016,28/01/2016,,,,,,1.19,,,,,,,,,,,,,,,,,,,,,,,,,,,28/01/2016,,,,$0.00,,
11613,6625,28/01/2016,28/01/2016,,,,,,2.73,,,,,,,,,,,,,,,,,,,,,,,,,,,28/01/2016,,,,$0.00,,
11614,6627,28/01/2016,28/01/2016,,,,,,2.6,,,,,,,,,,,,,,,,,,,,,,,,,,,28/01/2016,,,,$0.00,,
11615,6628,28/01/2016,28/01/2016,,,,,,3.83,,,,,,,,,,,,,,,,,,,,,,,,,,,28/01/2016,,,,$0.00,,
